f_avg,delta1,log10_nmse
0.8368,-7.3684,-1.706163
17.1548,-7.3684,-1.706163
8.1590,-7.3684,-1.706163
44.3515,-7.7895,-2.979697
40.3766,-7.5789,-2.965217
13.1799,-7.3684,-1.706163
25.7322,-7.5789,-1.706330
21.7573,-7.3684,-1.706163
20.5021,-7.3684,-1.706163
39.9582,-7.5789,-2.971268
21.1297,-7.3684,-1.706163
40.1674,-7.5789,-2.969062
16.1088,-7.3684,-1.706163
17.7824,-7.3684,-1.706163
14.0167,-7.3684,-1.706163
38.9121,-7.5789,-2.968281
13.8075,-7.3684,-1.706163
18.2008,-7.3684,-1.706163
12.7615,-7.3684,-1.706163
37.8661,-7.5789,-2.931823
10.4603,-7.3684,-1.706163
20.9205,-7.3684,-1.706163
44.5607,-7.5789,-2.973596
43.0962,-7.5789,-2.978762
5.8577,-7.3684,-1.706163
14.2259,-7.3684,-1.706163
38.0753,-7.5789,-2.940943
47.0711,-7.5789,-3.016522
36.6109,-7.5789,-2.879010
15.0628,-7.3684,-1.706163
24.0586,-7.3684,-1.706163
44.5607,-7.7895,-2.982988
27.6151,-7.3684,-1.706163
42.4686,-7.5789,-2.939706
49.5816,-7.7895,-2.991489
19.8745,-7.3684,-1.706163
7.3222,-7.3684,-1.706163
46.8619,-7.5789,-3.014707
17.9916,-7.3684,-1.706163
15.4812,-7.3684,-1.706163
37.2385,-7.5789,-2.914634
16.7364,-7.3684,-1.706163
41.2134,-7.5789,-2.945795
12.1339,-7.3684,-1.706163
18.4100,-7.3684,-1.706163
16.5272,-7.3684,-1.706163
16.3180,-7.3684,-1.706163
39.3305,-7.5789,-2.973950
38.2845,-7.5789,-2.951464
41.8410,-7.5789,-2.931699
29.9163,-7.3684,-1.706163
19.6653,-7.3684,-1.706163
18.8285,-7.3684,-1.706163
39.5397,-7.5789,-2.976035
22.5941,-7.5789,-1.706330
19.2469,-7.3684,-1.706163
37.4477,-7.5789,-2.923486
15.6904,-7.3684,-1.706163
17.5732,-7.3684,-1.706163
14.8536,-7.3684,-1.706163
13.5983,-7.3684,-1.706163
8.7866,-7.3684,-1.706163
27.8243,-7.3684,-1.706163
43.5146,-7.5789,-2.991968
44.3515,-7.5789,-3.001638
5.4393,-7.3684,-1.706163
10.6695,-7.3684,-1.706163
47.0711,-7.7895,-3.012196
26.1506,-7.3684,-1.706163
0.0000,-7.1579,0.000106
25.1046,-7.3684,-1.706163
42.2594,-7.5789,-2.919815
15.2720,-7.3684,-1.706163
26.5690,-7.3684,-1.706163
25.9414,-7.3684,-1.706163
48.9540,-7.5789,-2.983369
24.8954,-7.3684,-1.706163
37.0293,-7.5789,-2.903494
32.6360,-7.3684,-1.706163
14.4351,-7.3684,-1.706163
23.0126,-7.3684,-1.706163
46.4435,-7.5789,-3.008643
25.7322,-7.3684,-1.706163
11.9247,-7.3684,-1.706163
34.9372,-7.5789,-2.860318
35.1464,-7.5789,-2.857695
24.2678,-7.3684,-1.706163
44.7699,-7.5789,-3.005185
29.7071,-7.3684,-1.706163
18.6192,-7.3684,-1.706163
28.6611,-7.3684,-1.706163
11.7155,-7.3684,-1.706163
23.6402,-7.3684,-1.706163
21.5481,-7.3684,-1.706163
45.1883,-7.5789,-3.010223
15.8996,-7.3684,-1.706163
20.2929,-7.3684,-1.706163
31.5900,-7.3684,-1.706163
24.4770,-7.3684,-1.706163
33.0544,-7.3684,-1.706163
43.3054,-7.5789,-2.989006
19.4561,-7.3684,-1.706163
29.4979,-7.3684,-1.706163
29.0795,-7.3684,-1.706163
44.1423,-7.5789,-3.000383
41.4226,-7.5789,-2.940173
31.3808,-7.3684,-1.706163
28.2427,-7.3684,-1.706163
20.0837,-7.3684,-1.706163
30.3347,-7.3684,-1.706163
22.8033,-7.3684,-1.706163
