data_rate_Sa,f_avg,delta1,log10_nmse
102000,45.8333,0.6667,-0.053998
102000,43.7500,5.3333,0.005135
102000,39.5833,6.3333,-0.281937
102000,28.1250,4.3333,0.024023
102000,19.7917,-1.3333,-1.971248
102000,18.7500,-5.6667,-1.728754
102000,10.4167,-1.3333,-0.414986
102000,8.3333,-6.6667,-1.736392
102000,4.1667,-6.6667,-1.736385
102000,22.9167,-2.0000,-2.167685
102000,6.2500,-5.6667,-1.728703
102000,43.7500,-0.6667,-2.091897
102000,17.7083,-7.6667,-1.751604
102000,17.7083,-7.0000,-1.740410
102000,6.2500,4.0000,-1.663021
102000,37.5000,-4.3333,-2.599561
102000,35.4167,2.3333,0.087668
102000,2.0833,3.3333,-1.693495
102000,23.9583,-2.3333,-2.533806
102000,20.8333,-2.6667,-2.066037
102000,43.7500,-2.6667,-2.518028
102000,25.0000,-7.6667,-1.751598
102000,45.8333,-5.3333,-2.742295
102000,25.0000,-6.6667,-1.736434
102000,25.0000,1.6667,0.278626
102000,10.4167,-4.0000,-1.663047
102000,29.1667,-4.3333,-2.728822
102000,6.2500,-4.6667,-1.677647
102000,35.4167,1.6667,0.012118
102000,3.1250,4.0000,-1.662933
102000,37.5000,-2.6667,-2.405934
102000,23.9583,1.0000,0.404558
102000,6.2500,1.3333,-0.801031
102000,41.6667,4.6667,-0.235591
102000,0.0000,-3.0000,0.000165
102000,7.2917,-7.3333,-1.745633
102000,31.2500,-5.0000,-2.745554
102000,30.2083,1.6667,0.248379
102000,11.4583,5.6667,-1.728727
102000,36.4583,6.3333,0.772747
102000,18.7500,-3.3333,-2.568343
102000,8.3333,1.0000,0.145267
102000,35.4167,-0.6667,-2.214279
102000,12.5000,-1.0000,-1.422720
102000,14.5833,-1.3333,-1.919249
102000,13.5417,2.0000,0.191160
102000,30.2083,1.0000,0.841760
102000,37.5000,7.6667,0.797603
102000,31.2500,7.6667,1.052004
102000,15.6250,-7.6667,-1.751594
102000,48.9583,-2.6667,-2.056626
102000,26.0417,4.6667,-0.458655
102000,13.5417,-2.3333,-2.035011
102000,4.1667,7.6667,-1.751533
102000,40.6250,-5.3333,-2.824815
102000,21.8750,0.3333,-0.163691
102000,11.4583,-7.0000,-1.740328
102000,45.8333,5.3333,0.142104
102000,7.2917,-7.6667,-1.751533
102000,27.0833,0.3333,-0.322525
102000,18.7500,4.6667,-0.546673
102000,20.8333,-2.0000,-2.223572
102000,38.5417,6.0000,-0.351565
102000,11.4583,3.3333,-0.882200
102000,45.8333,5.6667,0.166213
102000,19.7917,2.0000,-0.006337
102000,15.6250,5.0000,-0.799219
102000,16.6667,-7.0000,-1.740366
102000,43.7500,1.0000,-0.358668
102000,28.1250,2.0000,0.454026
102000,16.6667,1.6667,1.498331
102000,43.7500,7.3333,0.664034
102000,42.7083,6.6667,-0.051988
102000,48.9583,6.6667,-0.062479
102000,34.3750,-6.6667,-2.897549
102000,28.1250,3.3333,0.379932
102000,28.1250,7.6667,-0.519940
102000,11.4583,7.6667,-1.751584
102000,11.4583,-7.3333,-1.745658
102000,23.9583,4.3333,0.003463
102000,14.5833,0.0000,-1.280308
102000,46.8750,3.6667,0.259423
102000,26.0417,5.3333,-0.058315
102000,45.8333,4.3333,-0.208192
102000,39.5833,7.6667,-0.016426
102000,26.0417,7.0000,1.025322
102000,7.2917,5.0000,-1.699716
102000,40.6250,-0.6667,-1.359067
102000,31.2500,1.0000,-0.367674
102000,17.7083,-7.3333,-1.745707
102000,44.7917,3.6667,0.330060
102000,47.9167,-0.3333,-2.133199
102000,0.0000,-3.6667,0.000161
102000,16.6667,0.6667,-0.252565
102000,34.3750,7.3333,0.957109
102000,42.7083,-0.6667,-2.196756
102000,26.0417,-4.6667,-2.776635
102000,48.9583,-1.0000,-2.206875
102000,37.5000,-5.6667,-2.765397
102000,4.1667,-3.6667,-1.676137
102000,6.2500,-3.6667,-1.676194
102000,45.8333,3.6667,0.698415
102000,12.5000,3.6667,-0.116729
102000,30.2083,0.6667,-0.246186
102000,0.0000,0.3333,0.000164
102000,25.0000,0.0000,-1.661681
102000,16.6667,-7.3333,-1.745686
102000,7.2917,7.3333,-1.745626
102000,23.9583,-0.6667,-2.230327
102000,11.4583,-1.6667,-1.527302
102000,35.4167,1.0000,1.517238
102000,18.7500,-1.3333,-2.251514
102000,13.5417,-1.0000,-1.579045
102000,4.1667,0.0000,-1.409716
102000,30.2083,-4.6667,-2.737738
102000,33.3333,3.3333,0.020776
102000,39.5833,0.3333,0.091830
102000,42.7083,-1.0000,-1.349828
102000,13.5417,-5.0000,-1.699776
102000,5.2083,1.6667,-1.433920
102000,42.7083,-6.3333,-2.400381
102000,35.4167,-0.3333,-1.485216
102000,17.7083,4.3333,-0.117718
102000,44.7917,4.3333,0.104431
102000,39.5833,4.3333,0.366629
102000,13.5417,5.6667,-1.728496
102000,15.6250,-6.3333,-1.734973
102000,9.3750,7.6667,-1.751569
102000,31.2500,-0.6667,-2.125240
102000,28.1250,5.3333,-0.189194
102000,29.1667,1.0000,1.309258
102000,7.2917,2.3333,-1.610348
102000,8.3333,2.6667,-1.690650
102000,5.2083,-4.3333,-1.663143
102000,20.8333,5.0000,-0.549720
102000,7.2917,-2.6667,-1.690255
102000,43.7500,0.0000,-2.057448
102000,6.2500,8.0000,-1.756916
102000,23.9583,-5.6667,-1.728525
102000,8.3333,3.6667,-1.676264
102000,11.4583,-3.0000,-1.709775
102000,46.8750,5.3333,0.243148
102000,42.7083,-6.0000,-2.883846
102000,4.1667,-1.0000,-1.361468
102000,29.1667,5.3333,-0.134667
102000,46.8750,-6.0000,-2.855472
102000,0.0000,-4.0000,0.000127
102000,50.0000,-7.0000,-2.833854
102000,43.7500,2.6667,0.118772
102000,29.1667,-7.3333,-1.745637
102000,20.8333,1.6667,-0.284597
102000,28.1250,4.0000,-0.344505
102000,30.2083,-2.3333,-2.479804
102000,8.3333,-6.3333,-1.734901
102000,42.7083,7.3333,0.800038
102000,22.9167,8.0000,-0.995011
102000,21.8750,3.0000,0.690301
102000,3.1250,6.6667,-1.736384
102000,47.9167,6.0000,0.027834
102000,40.6250,5.0000,-0.036302
102000,18.7500,6.6667,-0.889201
102000,35.4167,-3.3333,-2.515788
102000,47.9167,-6.6667,-2.824675
102000,1.0417,4.0000,-1.662918
102000,30.2083,2.3333,0.558388
102000,18.7500,5.6667,1.503736
102000,46.8750,7.0000,-0.011009
102000,0.0000,5.0000,0.000162
102000,1.0417,-7.0000,-1.740306
102000,48.9583,-2.0000,-2.240903
102000,15.6250,5.3333,-0.879618
102000,32.2917,2.0000,-0.334659
102000,43.7500,-5.6667,-1.522700
102000,47.9167,7.0000,-0.162701
102000,27.0833,-1.3333,-2.374385
102000,11.4583,-7.6667,-1.751537
102000,44.7917,-7.6667,-2.682049
102000,14.5833,6.3333,-1.734357
102000,27.0833,4.3333,-0.486518
102000,21.8750,3.3333,-0.387133
102000,42.7083,6.0000,-0.316732
102000,39.5833,-2.3333,-2.493908
102000,21.8750,-2.0000,-2.467104
102000,29.1667,7.6667,-0.585939
102000,41.6667,6.6667,-0.160262
102000,47.9167,7.3333,0.391480
102000,41.6667,1.3333,0.084568
102000,43.7500,-7.0000,-2.577580
102000,32.2917,7.0000,-0.017444
102000,19.7917,-3.3333,-2.503122
102000,17.7083,-2.0000,-2.178975
102000,32.2917,4.6667,-0.227986
102000,48.9583,2.6667,1.116085
102000,31.2500,4.0000,0.897408
102000,32.2917,-6.0000,-2.847964
102000,14.5833,-4.0000,-1.663101
102000,16.6667,-2.6667,-2.419076
102000,28.1250,0.3333,0.155182
102000,7.2917,2.6667,-1.690222
102000,37.5000,-6.0000,-2.887803
102000,29.1667,1.3333,0.465782
102000,31.2500,-2.3333,-1.786804
102000,35.4167,-5.3333,-2.821682
102000,50.0000,1.6667,0.240722
102000,33.3333,-7.6667,-1.751525
102000,14.5833,-5.3333,-1.718131
102000,0.0000,-1.3333,0.000132
102000,20.8333,6.0000,0.934469
102000,14.5833,8.0000,-1.756927
102000,5.2083,-6.6667,-1.736379
102000,21.8750,-4.3333,-2.739039
102000,10.4167,4.0000,-1.663038
102000,3.1250,1.6667,-1.434145
102000,46.8750,-0.3333,-2.131504
102000,1.0417,-6.6667,-1.736384
102000,25.0000,-7.3333,-1.745714
102000,39.5833,-1.0000,-2.267544
102000,45.8333,-0.3333,-2.153650
102000,29.1667,5.0000,-0.197767
102000,12.5000,5.3333,-1.717905
102000,17.7083,2.6667,1.621985
102000,1.0417,7.6667,-1.751537
102000,8.3333,-4.0000,-1.663031
102000,17.7083,1.6667,1.010657
102000,0.0000,7.3333,0.000151
102000,3.1250,-4.6667,-1.677632
102000,27.0833,-6.3333,-1.734675
102000,8.3333,-5.3333,-1.718076
102000,40.6250,5.6667,-0.130692
102000,35.4167,-4.6667,-2.645143
102000,22.9167,-0.6667,-2.095738
102000,35.4167,8.0000,0.369168
102000,38.5417,-8.0000,-1.753674
102000,15.6250,-2.6667,-2.275055
102000,0.0000,2.6667,0.000146
102000,17.7083,6.3333,-1.004732
102000,46.8750,2.6667,-0.026276
102000,0.0000,-5.6667,0.000154
102000,11.4583,1.0000,-0.413008
102000,48.9583,7.0000,0.836179
102000,19.7917,4.6667,0.203756
102000,16.6667,3.0000,0.311104
102000,38.5417,5.6667,-0.351576
102000,11.4583,7.3333,-1.745700
102000,43.7500,7.6667,-0.374269
102000,30.2083,1.3333,0.472982
102000,21.8750,1.0000,0.869380
102000,36.4583,-4.3333,-2.581234
102000,50.0000,-3.6667,-2.504242
102000,16.6667,-2.3333,-2.376481
102000,16.6667,8.0000,-1.750181
102000,38.5417,0.0000,-1.847400
102000,35.4167,3.6667,-0.000890
102000,3.1250,7.3333,-1.745616
102000,25.0000,7.0000,0.349519
102000,3.1250,-5.6667,-1.728698
102000,35.4167,-3.0000,-2.525050
102000,31.2500,-4.3333,-2.631564
102000,42.7083,-1.3333,-2.190307
102000,48.9583,0.6667,-0.305313
102000,45.8333,1.0000,0.099007
102000,37.5000,-1.3333,-1.947915
102000,30.2083,-4.3333,-2.656415
102000,28.1250,-1.3333,-1.911010
102000,1.0417,5.3333,-1.718050
102000,10.4167,-2.6667,-1.691102
102000,14.5833,1.0000,-0.429761
102000,42.7083,5.3333,-0.200108
102000,12.5000,2.6667,-0.449923
102000,14.5833,-5.6667,-1.728784
102000,15.6250,-8.0000,-1.756963
102000,19.7917,4.0000,-0.323537
102000,6.2500,-2.3333,-1.610163
102000,22.9167,2.0000,-0.210944
102000,38.5417,-1.0000,-2.127755
102000,7.2917,-1.3333,0.039289
102000,25.0000,1.0000,1.005055
102000,8.3333,-5.0000,-1.699726
102000,35.4167,-7.0000,-2.904615
102000,45.8333,2.3333,0.494476
102000,33.3333,-4.6667,-2.743435
102000,14.5833,-7.6667,-1.751574
102000,6.2500,0.6667,-0.697920
102000,6.2500,2.3333,-1.610123
102000,48.9583,-2.3333,-1.607983
102000,17.7083,-0.3333,-1.820879
102000,31.2500,-6.0000,-2.850897
102000,10.4167,8.0000,-1.756973
102000,32.2917,-7.0000,-1.739146
102000,18.7500,-5.0000,-1.699785
102000,41.6667,-6.3333,-2.877482
102000,44.7917,3.0000,0.222531
102000,27.0833,-4.3333,-2.749634
102000,42.7083,-6.6667,-2.919112
102000,7.2917,5.3333,-1.718086
102000,40.6250,7.6667,0.009003
102000,44.7917,-2.3333,-2.405035
102000,15.6250,-0.3333,-1.598088
102000,0.0000,-7.0000,0.000102
102000,2.0833,-4.0000,-1.662905
102000,48.9583,2.0000,0.445624
102000,44.7917,0.0000,-1.962701
102000,22.9167,2.3333,-0.346766
102000,29.1667,0.0000,-1.904582
102000,16.6667,-1.0000,-1.888202
102000,7.2917,-5.3333,-1.718068
102000,6.2500,-7.3333,-1.745639
102000,30.2083,6.0000,-0.071516
102000,37.5000,-3.3333,-2.412469
102000,15.6250,-5.3333,-1.718139
102000,1.0417,8.0000,-1.756928
102000,32.2917,-5.3333,-2.368547
102000,35.4167,-5.6667,-2.854330
102000,47.9167,3.6667,-0.017567
102000,26.0417,-8.0000,-1.756949
102000,36.4583,-3.0000,-2.427645
102000,7.2917,7.0000,-1.740304
102000,44.7917,-0.6667,-2.184335
102000,34.3750,-1.6667,-1.931216
102000,15.6250,3.3333,0.091775
102000,8.3333,-7.3333,-1.745635
102000,40.6250,1.3333,1.252078
102000,15.6250,1.6667,0.447439
102000,25.0000,-5.0000,-2.792136
102000,22.9167,3.6667,0.232227
102000,35.4167,0.0000,-1.893637
102000,1.0417,-2.6667,-1.690291
102000,11.4583,-2.6667,-1.484737
102000,41.6667,-1.3333,-2.327823
102000,20.8333,1.0000,0.889065
102000,33.3333,2.3333,-0.119513
102000,12.5000,-6.0000,-1.733512
102000,37.5000,7.3333,-0.170661
102000,31.2500,-2.0000,-2.498988
102000,48.9583,5.3333,-0.138580
102000,22.9167,-7.6667,-1.751601
102000,36.4583,1.3333,0.586806
102000,7.2917,0.3333,-0.148514
102000,7.2917,3.6667,-1.676203
102000,14.5833,1.3333,-0.180698
102000,11.4583,-4.6667,-1.677735
102000,48.9583,-6.0000,-2.865205
102000,13.5417,-5.3333,-1.718141
102000,42.7083,5.0000,-0.267867
102000,35.4167,5.3333,-0.021107
102000,26.0417,3.6667,0.781571
102000,0.0000,-1.0000,0.000154
102000,8.3333,0.6667,0.110765
102000,28.1250,5.6667,0.144894
102000,3.1250,0.6667,-1.417796
102000,17.7083,6.0000,-0.946499
102000,4.1667,-2.6667,-1.690281
102000,43.7500,5.0000,0.068358
102000,16.6667,-4.3333,-1.663371
102000,28.1250,8.0000,-0.350545
102000,6.2500,1.0000,-0.529050
102000,14.5833,-6.0000,-1.733542
102000,25.0000,4.3333,-0.594269
102000,44.7917,5.6667,0.307980
102000,2.0833,2.3333,-1.610194
102000,46.8750,0.0000,-2.074599
102000,30.2083,-2.0000,-1.997821
102000,36.4583,1.6667,0.717087
102000,18.7500,-4.6667,-1.677660
102000,23.9583,-4.0000,-2.275857
102000,25.0000,-2.0000,-2.472917
102000,2.0833,-5.0000,-1.699661
102000,23.9583,-7.6667,-1.751583
102000,42.7083,1.3333,0.479467
102000,46.8750,6.6667,0.429767
102000,18.7500,-7.0000,-1.740398
102000,1.0417,4.3333,-1.663125
102000,3.1250,7.0000,-1.740305
102000,48.9583,8.0000,0.051368
102000,18.7500,7.0000,-1.132999
102000,45.8333,8.0000,-0.057605
102000,4.1667,2.3333,-1.610165
102000,34.3750,1.3333,-0.197401
102000,48.9583,-4.6667,-2.691504
102000,50.0000,-7.6667,-2.829012
102000,27.0833,1.6667,0.967331
102000,41.6667,-3.0000,-2.506421
102000,39.5833,-0.3333,-2.143470
102000,14.5833,7.0000,-1.740327
102000,9.3750,2.6667,-0.831119
102000,44.7917,6.6667,-0.191673
102000,43.7500,-1.3333,-2.091248
102000,27.0833,0.6667,0.193885
102000,43.7500,-3.3333,-2.581597
102000,30.2083,-0.6667,-2.228894
102000,46.8750,-3.6667,-2.614005
102000,26.0417,-1.6667,-1.941180
102000,8.3333,-4.3333,-1.663215
102000,36.4583,-2.3333,-2.494558
102000,37.5000,-2.0000,-2.437174
102000,1.0417,1.0000,-1.361654
102000,26.0417,-6.6667,-1.736429
102000,9.3750,4.3333,-1.663249
102000,35.4167,-8.0000,-1.756793
102000,16.6667,0.0000,-0.782962
102000,35.4167,-4.0000,-2.704825
102000,12.5000,-6.3333,-1.734955
102000,34.3750,4.0000,0.315123
102000,25.0000,3.0000,0.138250
102000,35.4167,2.6667,1.139440
102000,1.0417,6.0000,-1.733445
102000,4.1667,-7.6667,-1.751537
102000,50.0000,-8.0000,-2.641513
102000,50.0000,1.3333,0.616027
102000,32.2917,-6.3333,-2.862888
102000,6.2500,7.6667,-1.751520
102000,3.1250,0.3333,-1.510883
102000,28.1250,-4.3333,-2.739439
102000,6.2500,0.0000,0.297164
102000,21.8750,8.0000,-0.657699
102000,50.0000,2.6667,0.275300
102000,3.1250,-6.0000,-1.733444
102000,44.7917,-5.3333,-2.811513
102000,36.4583,-3.6667,-2.458234
102000,15.6250,4.3333,-0.591090
102000,2.0833,-5.6667,-1.728700
102000,36.4583,6.0000,0.111528
102000,31.2500,6.6667,0.592863
102000,41.6667,-5.0000,-2.742403
102000,39.5833,4.0000,0.032885
102000,14.5833,4.0000,-0.739759
102000,29.1667,-2.0000,-2.494422
102000,29.1667,2.3333,-0.404150
102000,40.6250,0.6667,-0.164442
102000,41.6667,8.0000,-0.654752
102000,39.5833,-7.0000,-2.900032
102000,29.1667,4.6667,-0.212599
102000,20.8333,-5.0000,-1.699317
102000,44.7917,1.6667,0.603679
102000,14.5833,4.6667,-0.736165
102000,2.0833,1.6667,-1.434170
102000,6.2500,-6.3333,-1.734865
102000,10.4167,4.3333,-1.663354
102000,4.1667,6.3333,-1.734850
102000,44.7917,3.3333,0.469881
102000,2.0833,-5.3333,-1.718047
102000,30.2083,0.3333,-0.342501
102000,43.7500,3.6667,0.251332
102000,9.3750,-6.6667,-1.736408
102000,22.9167,4.6667,0.888207
102000,11.4583,-3.3333,-1.693616
102000,13.5417,1.6667,-0.038344
102000,2.0833,2.0000,-1.513997
102000,4.1667,-3.0000,-1.709113
102000,33.3333,8.0000,0.201852
102000,13.5417,3.0000,-0.545346
102000,40.6250,-3.0000,-2.552515
102000,42.7083,4.3333,0.244230
102000,22.9167,-4.3333,-2.678955
102000,42.7083,-2.3333,-2.100528
102000,47.9167,-5.0000,-2.715223
102000,37.5000,3.0000,0.501465
102000,19.7917,-7.3333,-1.745719
102000,7.2917,4.6667,-1.677699
102000,28.1250,-5.6667,-2.838533
102000,21.8750,-8.0000,-1.756978
102000,7.2917,-6.0000,-1.733459
102000,1.0417,-1.6667,-1.434128
102000,27.0833,-2.3333,-2.539847
102000,23.9583,-4.3333,-2.683545
102000,7.2917,4.0000,-1.663009
102000,44.7917,-7.0000,-2.737542
102000,13.5417,6.3333,-1.734871
102000,26.0417,6.0000,0.789115
102000,12.5000,-1.3333,-1.296532
102000,45.8333,-4.0000,-2.548140
102000,14.5833,-4.3333,-1.663305
102000,33.3333,7.0000,0.101288
102000,8.3333,2.3333,-0.663992
102000,42.7083,5.6667,-0.167307
102000,19.7917,1.6667,1.455156
102000,31.2500,-7.6667,-1.751505
102000,20.8333,-6.3333,-1.734951
102000,31.2500,-1.3333,-2.356626
102000,8.3333,7.0000,-1.740318
102000,41.6667,-7.3333,-2.787780
102000,43.7500,-4.3333,-2.692917
102000,23.9583,-3.6667,-2.702500
102000,16.6667,-1.6667,-2.250926
102000,25.0000,4.0000,0.551183
102000,11.4583,-5.0000,-1.699755
102000,30.2083,3.3333,0.597974
102000,30.2083,-3.0000,-2.591004
102000,4.1667,4.0000,-1.662947
102000,1.0417,-0.3333,-1.510946
102000,33.3333,7.3333,-0.318631
102000,17.7083,-5.6667,-1.728781
102000,1.0417,-4.0000,-1.662906
102000,42.7083,-5.0000,-2.632996
102000,0.0000,-3.3333,0.000086
102000,14.5833,2.0000,0.072378
102000,30.2083,-7.3333,-1.745588
102000,8.3333,-7.0000,-1.740323
102000,50.0000,-2.0000,-2.296694
102000,10.4167,6.6667,-1.736445
102000,6.2500,0.3333,-0.366816
102000,28.1250,-0.6667,-2.230185
102000,45.8333,-7.6667,-2.756020
102000,21.8750,-7.0000,-1.740381
102000,11.4583,5.3333,-1.718117
102000,1.0417,-5.3333,-1.718048
102000,22.9167,-2.3333,-1.727463
102000,11.4583,0.0000,-0.883555
102000,37.5000,3.3333,-0.028267
102000,40.6250,-6.0000,-2.570742
102000,2.0833,3.0000,-1.709124
102000,35.4167,-2.3333,-2.392679
102000,36.4583,-6.6667,-2.937614
102000,38.5417,3.3333,0.698236
102000,28.1250,-4.0000,-2.689794
102000,38.5417,-4.6667,-2.734260
102000,18.7500,-0.6667,-2.042545
102000,3.1250,4.3333,-1.663136
102000,31.2500,-1.0000,-2.277433
102000,13.5417,5.0000,-1.750502
102000,27.0833,6.6667,0.284932
102000,50.0000,-4.0000,-2.651692
102000,11.4583,-4.0000,-1.663067
102000,18.7500,-3.0000,-2.137058
102000,31.2500,6.0000,-0.192553
102000,44.7917,-6.0000,-2.038591
102000,14.5833,2.3333,0.045508
102000,31.2500,5.6667,0.214534
102000,2.0833,6.6667,-1.736381
102000,14.5833,-2.3333,-2.150720
102000,21.8750,-0.6667,-2.184018
102000,36.4583,3.3333,-0.279062
102000,3.1250,-3.6667,-1.676123
102000,33.3333,0.3333,-0.184288
102000,0.0000,2.3333,0.000163
102000,41.6667,-5.3333,-2.800441
102000,33.3333,-8.0000,-1.756917
102000,19.7917,-4.6667,-1.675838
102000,9.3750,3.3333,-1.693875
102000,6.2500,-6.6667,-1.736384
102000,30.2083,-1.3333,-2.402888
102000,34.3750,6.6667,0.739880
102000,29.1667,6.3333,1.053212
102000,47.9167,1.0000,1.263343
102000,44.7917,-1.6667,-0.661135
102000,45.8333,-7.0000,-2.767428
102000,15.6250,7.0000,-1.739579
102000,33.3333,-5.3333,-2.597734
102000,36.4583,-8.0000,-1.756615
102000,46.8750,4.0000,0.466463
102000,4.1667,2.0000,-1.513970
102000,16.6667,3.3333,0.923964
102000,15.6250,2.6667,-0.193538
102000,26.0417,2.6667,-0.088946
102000,17.7083,0.3333,-0.194363
102000,12.5000,4.0000,-0.893699
102000,33.3333,-2.3333,-2.532952
102000,35.4167,-7.3333,-2.863500
102000,39.5833,-2.0000,-2.420920
102000,15.6250,2.0000,0.299482
102000,38.5417,-2.0000,-2.442303
102000,16.6667,-2.0000,-2.335892
102000,27.0833,-4.0000,-2.716510
102000,23.9583,4.0000,0.336926
102000,36.4583,4.0000,0.587385
102000,45.8333,0.0000,-2.028241
102000,30.2083,-7.6667,-1.751522
102000,3.1250,2.0000,-1.513988
102000,1.0417,0.6667,-1.417925
102000,38.5417,3.0000,0.775120
102000,28.1250,-3.0000,-2.616797
102000,40.6250,3.0000,0.404090
102000,8.3333,-2.6667,-1.690234
102000,13.5417,7.6667,-1.751512
102000,40.6250,0.0000,-2.001550
102000,19.7917,-1.6667,-2.382314
102000,0.0000,-6.6667,0.000151
102000,32.2917,6.0000,0.250299
102000,23.9583,2.0000,0.200175
102000,30.2083,7.6667,-0.594742
102000,22.9167,2.6667,-0.072941
102000,3.1250,-0.3333,-1.510831
102000,37.5000,4.3333,0.365345
102000,26.0417,7.6667,-0.697571
102000,39.5833,3.3333,0.521979
102000,12.5000,7.3333,-1.745671
102000,39.5833,-3.0000,-2.481390
102000,33.3333,4.3333,0.403589
102000,46.8750,5.0000,-0.314795
102000,40.6250,7.3333,0.087915
102000,44.7917,-1.3333,-2.197976
102000,13.5417,3.3333,-0.603989
102000,7.2917,3.3333,-1.693612
102000,44.7917,0.6667,0.498964
102000,42.7083,8.0000,0.190660
102000,6.2500,6.3333,-1.734921
102000,34.3750,3.3333,-0.294920
102000,25.0000,-8.0000,-1.756973
102000,11.4583,3.6667,-1.160837
102000,16.6667,6.6667,-1.413601
102000,15.6250,4.0000,-0.540826
102000,50.0000,-0.6667,-1.619023
102000,10.4167,5.6667,-1.728800
102000,33.3333,6.0000,1.019355
102000,33.3333,-2.6667,-2.452835
102000,0.0000,0.0000,0.000163
102000,40.6250,6.3333,0.091089
102000,45.8333,-1.0000,-1.689657
102000,38.5417,-1.3333,-2.295645
102000,38.5417,-2.3333,-2.497497
102000,33.3333,-3.6667,-2.686114
102000,22.9167,4.0000,-0.296852
102000,18.7500,0.6667,-0.309822
102000,38.5417,1.6667,0.195287
102000,48.9583,3.3333,0.196826
102000,40.6250,-7.0000,-2.906616
102000,3.1250,-5.3333,-1.718052
102000,29.1667,-4.0000,-2.689287
102000,14.5833,-6.3333,-1.734942
102000,14.5833,0.6667,0.148743
102000,8.3333,0.3333,0.076288
102000,0.0000,-2.3333,0.000165
102000,12.5000,-4.6667,-1.677744
102000,34.3750,-2.3333,-1.867677
102000,44.7917,-8.0000,-2.800860
102000,17.7083,-2.6667,-2.514710
102000,33.3333,5.0000,-0.164804
102000,27.0833,-5.6667,-2.765487
102000,44.7917,-5.6667,-2.810011
102000,4.1667,-2.0000,-1.514008
102000,44.7917,-1.0000,-2.150835
102000,40.6250,0.3333,-0.356950
102000,7.2917,5.6667,-1.728725
102000,1.0417,-7.3333,-1.745631
102000,16.6667,-3.6667,-2.110368
102000,14.5833,-2.6667,-2.162896
102000,41.6667,1.6667,0.292603
102000,34.3750,0.0000,-1.865626
102000,41.6667,-7.0000,-2.588764
102000,33.3333,3.0000,0.410331
102000,11.4583,-5.3333,-1.718126
102000,26.0417,3.3333,0.442003
102000,32.2917,5.6667,0.183056
102000,41.6667,-6.6667,-2.762989
102000,38.5417,-6.6667,-2.935111
102000,50.0000,6.3333,-0.352850
102000,21.8750,-5.3333,-1.717981
102000,9.3750,0.0000,-0.288628
102000,1.0417,-6.0000,-1.733435
102000,29.1667,6.0000,0.049438
102000,22.9167,1.3333,0.428129
102000,30.2083,-5.3333,-2.813974
102000,1.0417,4.6667,-1.677639
102000,48.9583,0.3333,-0.275991
102000,13.5417,-3.3333,-1.693590
102000,50.0000,-0.3333,-1.861866
102000,45.8333,-5.0000,-2.753952
102000,3.1250,3.0000,-1.709072
102000,17.7083,-2.3333,-2.461642
102000,2.0833,8.0000,-1.756928
102000,25.0000,3.6667,-0.017966
102000,2.0833,4.6667,-1.677621
102000,1.0417,-3.0000,-1.709087
102000,9.3750,2.3333,-0.666322
102000,14.5833,7.3333,-1.745472
102000,42.7083,-7.6667,-2.866890
102000,26.0417,3.0000,0.123458
102000,27.0833,7.0000,0.002469
102000,14.5833,-0.6667,-1.668477
103000,3.1250,-7.6667,-1.750018
103000,30.2083,-2.0000,-2.483396
103000,48.9583,-8.0000,-2.834857
103000,30.2083,6.3333,0.786281
103000,45.8333,-1.0000,-2.277735
103000,36.4583,1.3333,0.043286
103000,18.7500,-6.0000,-1.732699
103000,37.5000,1.6667,0.339276
103000,4.1667,1.0000,-1.357377
103000,15.6250,5.3333,-1.090296
103000,25.0000,-2.0000,-2.461988
103000,30.2083,7.0000,-0.277005
103000,17.7083,-6.6667,-1.735948
103000,20.8333,-5.3333,-1.715419
103000,26.0417,-8.0000,-1.755635
103000,17.7083,-7.6667,-1.750062
103000,40.6250,-0.6667,-2.172047
103000,47.9167,-2.3333,-2.462750
103000,38.5417,-7.3333,-2.959593
103000,20.8333,3.6667,0.030327
103000,37.5000,7.6667,1.348197
103000,13.5417,5.0000,-0.452076
103000,2.0833,0.0000,-1.555579
103000,30.2083,-6.6667,-1.735035
103000,25.0000,2.3333,1.207647
103000,38.5417,-1.6667,-2.085066
103000,17.7083,3.3333,0.527559
103000,11.4583,4.3333,-1.660555
103000,19.7917,2.3333,0.282035
103000,25.0000,-0.6667,-2.241607
103000,7.2917,-7.3333,-1.744128
103000,12.5000,7.0000,-1.739054
103000,23.9583,5.0000,-0.488319
103000,16.6667,1.3333,-0.135007
103000,27.0833,-4.3333,-2.749764
103000,22.9167,-3.3333,-2.667481
103000,3.1250,4.6667,-1.673537
103000,23.9583,-5.6667,-1.726978
103000,22.9167,2.3333,0.950631
103000,44.7917,2.3333,0.706473
103000,22.9167,-5.3333,-1.714251
103000,45.8333,-1.3333,-2.234445
103000,42.7083,5.6667,0.188675
103000,37.5000,-4.3333,-2.503758
103000,31.2500,1.3333,0.963026
103000,41.6667,-4.0000,-2.194016
103000,7.2917,7.3333,-1.744127
103000,26.0417,-6.3333,-1.734477
103000,50.0000,-6.0000,-2.818305
103000,42.7083,-1.0000,-2.244266
103000,2.0833,-2.3333,-1.600267
103000,19.7917,-5.3333,-1.715455
103000,4.1667,-5.3333,-1.715386
103000,29.1667,-7.3333,-1.744129
103000,41.6667,0.0000,-1.967648
103000,46.8750,1.0000,0.173191
