gamma21,f_avg,delta1,log10_nmse
2.2,21.8367,-1.4359,-3.332908
1.0,16.9388,7.1795,-1.482503
1.4,21.4286,-7.5897,-1.778967
1.8,28.7755,-5.9487,-3.303596
0.2,22.6531,4.3077,-1.929552
1.8,29.5918,-5.5385,-3.377439
2.2,30.0000,8.0000,-1.407436
0.2,11.2245,5.1282,-1.780471
1.8,12.8571,-3.4872,-1.782604
1.8,10.0000,4.7179,-1.783809
1.0,23.0612,3.0769,-0.773284
0.6,26.7347,2.6667,-0.777073
0.2,18.1633,-5.1282,-1.780472
0.6,12.8571,1.4359,0.211630
1.0,19.7959,-3.0769,-3.126722
0.6,21.4286,-1.0256,-3.291981
1.8,23.4694,1.0256,-0.388812
1.4,25.9184,-5.9487,-3.213793
2.2,26.7347,-4.3077,-3.367457
0.6,10.4082,4.7179,-1.783809
0.6,25.1020,3.8974,-1.104649
1.0,21.0204,-8.0000,-1.772066
1.8,29.5918,7.5897,-0.122087
2.2,19.3878,-0.6154,-3.348996
1.4,24.6939,-1.8462,-3.363721
2.2,28.7755,2.6667,-1.110434
0.6,15.3061,1.4359,0.023307
0.6,24.2857,-4.7179,-3.151150
1.0,24.6939,-5.5385,-3.233388
1.8,14.8980,-7.1795,-1.784744
0.6,12.0408,7.5897,-1.778969
0.2,25.5102,-6.3590,-1.779921
1.8,16.1224,-5.1282,-1.780472
1.4,17.7551,7.5897,-1.778968
1.4,11.6327,-0.6154,-3.292496
0.2,16.5306,-2.2564,-3.225579
1.4,14.4898,2.2564,0.306684
0.2,26.7347,8.0000,-1.336802
1.8,16.5306,-7.5897,-1.778968
0.6,17.7551,1.4359,-0.146182
0.6,28.7755,2.6667,-0.698411
1.4,12.8571,-2.6667,0.026917
2.2,15.3061,-3.8974,-1.780419
1.4,22.6531,4.7179,-1.701509
0.6,29.5918,-8.0000,-1.772063
1.0,14.4898,3.0769,0.025652
1.4,28.3673,-6.3590,-1.992983
1.8,14.4898,-1.8462,-3.356422
0.2,17.7551,-5.9487,-1.784400
1.4,14.8980,-3.8974,-1.780419
1.0,17.3469,7.1795,-1.954734
1.4,20.6122,-8.0000,-1.772066
2.2,16.9388,7.5897,-1.778968
1.4,15.7143,1.0256,-0.300748
1.8,25.1020,6.3590,-0.581575
1.0,21.8367,1.4359,0.204940
0.6,29.1837,-7.1795,-1.784742
0.2,12.4490,-2.6667,-3.402819
1.4,16.1224,-2.6667,-3.359963
2.2,20.6122,1.4359,-0.369958
0.6,10.8163,6.7692,-1.769607
0.6,18.5714,-1.8462,-3.379492
1.4,23.4694,-7.5897,-1.778967
0.2,10.0000,-1.8462,-0.032873
2.2,19.3878,6.3590,0.070008
1.4,24.2857,-1.4359,-3.304506
0.2,22.2449,-0.6154,-3.352637
1.0,26.7347,2.6667,-0.576894
2.2,11.2245,5.1282,-1.780471
1.0,23.0612,3.8974,-0.411685
1.8,21.4286,1.8462,-0.081410
1.0,18.5714,-3.4872,-2.198144
1.8,12.0408,-7.5897,-1.778969
1.4,12.4490,-4.3077,-1.764598
0.2,14.8980,-4.7179,-1.783809
1.4,29.1837,5.5385,-1.494877
0.2,18.5714,2.2564,-1.371678
2.2,15.7143,2.6667,-1.696460
1.4,12.4490,-4.7179,-1.783809
1.8,16.9388,-4.3077,-1.764599
1.8,28.7755,1.4359,-0.434034
0.6,13.6735,-2.2564,-3.279534
0.2,23.0612,-4.7179,-2.827302
1.4,28.3673,3.8974,-1.300398
1.0,17.3469,6.3590,-1.913063
2.2,28.7755,-3.8974,-3.370998
1.8,26.3265,-0.6154,-3.272168
1.0,14.4898,4.7179,-1.740057
0.6,17.7551,-5.5385,-1.767045
1.0,14.4898,-4.7179,-1.783809
1.4,16.5306,7.1795,-1.784744
2.2,17.3469,-7.1795,-1.784744
0.2,12.0408,-3.4872,-1.782603
1.0,19.3878,6.3590,1.386716
0.2,21.0204,-1.0256,-3.312604
0.6,17.3469,-4.7179,-1.783809
0.6,26.3265,5.9487,-1.625750
1.8,12.8571,-1.8462,-0.982816
0.6,29.5918,5.1282,-1.852726
2.2,14.8980,-7.5897,-1.778969
1.0,10.0000,5.9487,-1.784400
1.8,17.3469,6.7692,-1.769606
1.4,16.5306,-6.3590,-1.779922
1.4,12.4490,2.2564,-0.308987
1.0,29.1837,3.0769,-0.696347
0.2,14.0816,0.6154,-0.782678
0.6,22.2449,8.0000,-2.525944
1.0,27.9592,2.2564,-0.885743
0.2,27.1429,-2.2564,-2.917161
1.0,12.0408,2.2564,0.252094
1.8,26.7347,6.3590,-0.681919
1.0,25.1020,4.7179,-1.756033
0.6,12.0408,4.7179,-1.783809
0.6,22.6531,-5.9487,-1.784400
1.0,14.8980,-6.7692,-1.769610
2.2,11.2245,-1.8462,-0.447983
1.8,21.4286,-1.4359,-2.559574
1.8,16.9388,-0.2051,-3.125225
1.4,16.1224,5.1282,-1.346136
1.4,19.3878,1.4359,-0.225488
0.6,21.4286,-4.3077,-2.538550
1.4,28.3673,-7.5897,-1.778966
0.2,25.5102,-5.5385,-3.391019
0.6,14.4898,-1.0256,-2.922023
1.4,23.4694,5.1282,-1.405934
1.8,25.9184,-0.2051,-3.308404
1.8,20.6122,-2.6667,-3.362686
1.4,10.0000,8.0000,-1.772071
0.2,11.6327,-7.5897,-1.778969
1.0,28.3673,-6.3590,-3.086051
0.6,18.5714,3.4872,0.055605
0.2,26.3265,-1.4359,-3.104788
2.2,10.0000,-4.3077,-1.764598
1.4,29.1837,-5.9487,-2.068068
0.2,27.5510,-1.4359,-2.613039
1.8,26.7347,3.0769,-1.117352
2.2,25.9184,-1.8462,-3.355093
2.2,13.6735,-5.5385,-1.767046
1.0,21.4286,-0.6154,-3.131281
0.2,20.2041,4.7179,-2.103082
1.8,29.5918,-5.1282,-3.369370
1.8,10.0000,1.0256,-0.909960
1.4,27.9592,-5.9487,-3.236439
1.8,14.4898,-0.6154,-3.267206
0.2,21.4286,-1.0256,-2.432414
0.6,11.2245,5.5385,-1.767053
0.2,29.5918,-3.0769,-2.271430
1.8,12.8571,5.9487,-1.784401
1.0,23.8776,-1.0256,-2.616444
1.4,16.5306,4.3077,-1.985170
1.0,14.8980,4.3077,-1.937760
0.2,26.3265,5.9487,-1.627868
0.2,10.4082,-6.7692,-1.769607
1.8,25.9184,-6.3590,-1.779921
1.4,30.0000,1.8462,-0.768048
1.4,13.6735,7.5897,-1.778969
0.2,10.8163,-7.1795,-1.784744
1.8,24.2857,4.7179,-1.546254
1.8,28.3673,-1.4359,-3.286733
0.6,19.7959,2.6667,-0.218874
1.4,18.1633,-3.0769,-3.120773
1.0,25.5102,4.3077,-1.874821
1.0,28.3673,4.3077,-1.782916
2.2,10.4082,8.0000,-1.772070
1.8,19.7959,0.2051,-2.313071
2.2,28.3673,3.8974,-1.415878
1.4,11.6327,4.3077,-1.764598
0.2,28.7755,3.8974,-1.250069
1.4,28.3673,-7.1795,-1.784742
2.2,28.7755,6.7692,-0.973554
1.4,12.0408,1.4359,-0.217690
2.2,23.8776,-2.6667,-3.343876
1.0,29.5918,1.0256,0.206529
1.4,27.5510,5.5385,-1.526999
1.0,18.5714,-4.7179,-1.783809
1.4,23.0612,-0.6154,-1.823309
1.8,14.4898,5.9487,-1.784401
0.6,26.3265,-4.3077,-2.531356
1.8,12.8571,-6.7692,-1.769609
0.2,24.2857,-5.9487,-1.784400
1.0,19.3878,-4.7179,-1.983846
0.2,27.5510,-3.0769,-3.189014
0.2,16.1224,-0.6154,-2.308993
1.8,22.2449,-0.6154,-3.360314
0.6,18.5714,-4.7179,-1.783809
0.2,14.8980,5.1282,-1.817593
1.4,23.0612,-3.4872,-3.374260
2.2,22.6531,-5.1282,-1.766224
2.2,24.6939,-4.3077,-3.368237
1.4,12.4490,3.4872,-1.914737
1.0,18.9796,5.5385,-1.614423
0.2,10.0000,-2.2564,0.160248
0.6,12.8571,4.3077,-2.122009
1.8,30.0000,1.4359,-0.548463
1.0,13.2653,8.0000,-1.772071
0.2,17.3469,-5.1282,-1.780472
1.8,10.0000,-5.1282,-1.780471
1.4,28.3673,-4.7179,-3.329080
2.2,21.8367,0.6154,-0.846049
1.4,22.6531,2.2564,-0.648895
0.6,21.4286,-1.4359,-3.116692
0.2,14.0816,2.2564,-1.197071
0.2,19.3878,-1.4359,-3.219653
0.6,20.2041,7.5897,-2.541167
2.2,18.9796,-7.1795,-1.784744
0.2,25.5102,5.1282,-1.786174
1.8,20.2041,-3.8974,-3.361448
1.4,20.2041,-2.6667,-3.342079
1.8,15.3061,-3.4872,-1.782604
1.4,23.8776,-2.6667,-3.214459
1.8,10.0000,-2.2564,-1.779150
1.8,16.5306,2.2564,-1.264410
0.2,12.8571,-5.9487,-1.784401
1.8,26.7347,-5.5385,-3.363040
1.8,18.9796,-1.0256,-3.346128
2.2,14.4898,5.1282,-1.780472
2.2,27.5510,7.5897,-1.732144
0.2,25.1020,2.2564,-1.114675
0.2,18.5714,1.0256,0.177270
0.6,29.5918,-0.2051,-2.392804
1.0,28.3673,-5.1282,-3.371279
0.2,16.9388,1.0256,0.335119
0.6,11.2245,3.0769,-1.327980
1.8,27.1429,-7.5897,-1.778966
1.8,19.3878,5.9487,0.471391
1.0,20.6122,5.9487,-1.410039
2.2,21.4286,-2.6667,-3.363983
1.4,18.5714,-7.1795,-1.784744
1.8,14.0816,6.3590,-1.779923
0.6,11.6327,1.4359,0.277363
2.2,11.2245,7.1795,-1.784744
1.8,21.8367,4.7179,-1.787643
1.8,23.8776,3.8974,-1.370283
2.2,18.1633,4.7179,-1.646432
1.8,18.1633,-0.2051,-3.220128
1.0,21.0204,1.4359,0.023900
0.6,22.2449,4.3077,-1.952322
2.2,26.3265,0.6154,-0.896747
1.8,25.1020,0.2051,-2.576296
1.0,16.9388,3.4872,-0.454771
0.6,12.0408,1.4359,-0.042262
1.8,28.3673,-3.8974,-3.370996
1.8,11.2245,5.5385,-1.767053
0.2,10.4082,2.2564,-1.783073
1.0,13.6735,7.1795,-1.784743
1.8,11.2245,4.7179,-1.783809
1.8,23.4694,5.9487,-0.661672
1.0,18.9796,4.7179,-1.782624
0.2,12.4490,-8.0000,-1.772071
0.6,23.0612,0.2051,-0.436987
1.8,17.7551,-4.7179,-1.783809
0.2,16.5306,-3.0769,-2.959219
1.8,10.4082,-5.9487,-1.784400
1.0,15.3061,3.4872,-1.444753
1.4,13.2653,-1.0256,-3.359090
2.2,26.3265,2.6667,-0.912245
2.2,14.8980,3.0769,-1.849865
0.2,10.4082,-2.2564,-0.224568
0.6,25.1020,-3.4872,-3.323223
0.2,18.9796,3.0769,-1.183651
0.2,28.7755,-5.5385,-3.368416
0.6,22.6531,-6.7692,-1.769605
2.2,14.4898,-1.8462,-3.354482
0.2,23.8776,-5.1282,-3.041301
0.2,24.2857,-8.0000,-1.772065
1.4,30.0000,-4.7179,-3.309823
0.6,15.3061,-7.5897,-1.778968
1.8,25.1020,-1.8462,-3.340395
2.2,21.0204,-7.1795,-1.784744
1.8,25.5102,-2.2564,-3.368657
0.6,25.9184,-2.2564,-3.371856
0.2,13.2653,-6.7692,-1.769609
2.2,15.3061,-8.0000,-1.772069
0.6,23.0612,5.5385,-1.752077
1.0,10.8163,3.4872,-1.781947
0.2,10.8163,1.0256,-0.632605
0.6,12.4490,-8.0000,-1.772071
1.0,17.7551,-0.2051,-3.241480
1.0,23.4694,8.0000,-2.258686
1.4,10.8163,4.3077,-1.764598
1.4,21.8367,-3.8974,-3.269306
0.2,15.7143,-5.5385,-1.767045
2.2,15.3061,7.1795,-1.784744
1.8,26.3265,-5.5385,-3.386831
1.4,21.4286,-4.7179,-3.351458
0.2,29.5918,-7.5897,-1.778966
0.6,23.0612,-5.1282,-2.994521
1.8,24.2857,-6.3590,-1.779921
1.0,19.3878,5.9487,-1.432659
1.0,27.5510,0.2051,-0.704429
2.2,23.8776,1.8462,-0.595332
0.6,20.2041,4.3077,-1.942845
1.8,27.9592,-3.0769,-3.353411
2.2,29.1837,-6.3590,-3.384453
1.4,11.2245,-0.2051,-3.362507
1.8,18.5714,-5.9487,-1.784400
0.2,19.3878,7.5897,-1.934150
1.4,14.4898,5.5385,-1.767046
2.2,16.9388,3.4872,-1.787632
0.2,29.1837,-5.5385,-3.321939
1.4,12.4490,-0.2051,-3.360968
1.0,23.8776,7.5897,-1.279120
0.2,24.2857,8.0000,-1.624036
2.2,14.8980,-0.6154,-3.346407
0.2,12.0408,5.5385,-1.767053
1.8,15.3061,3.0769,-1.792950
1.4,16.1224,-0.2051,-3.364419
2.2,19.7959,8.0000,-1.772066
2.2,10.4082,1.8462,-1.470399
0.2,11.2245,-2.2564,-2.120915
2.2,10.4082,-5.5385,-1.767052
1.0,14.0816,6.3590,-1.779923
1.0,16.9388,-0.6154,-2.763122
2.2,15.7143,2.2564,-1.417634
0.2,25.5102,0.2051,-0.278534
1.8,27.5510,6.7692,-1.372318
2.2,24.2857,-6.3590,-1.779921
0.2,29.1837,7.5897,-1.385692
2.2,17.3469,-7.5897,-1.778968
1.0,30.0000,-3.8974,-2.946400
1.8,12.8571,-3.8974,-1.780419
2.2,10.0000,1.8462,-1.452010
1.0,26.7347,8.0000,-1.954937
2.2,24.2857,-8.0000,-1.772065
1.8,11.2245,7.5897,-1.778968
2.2,24.6939,5.9487,-0.667454
2.2,18.5714,1.0256,-1.097134
1.8,15.3061,5.1282,0.665232
1.8,20.2041,8.0000,-2.057760
2.2,14.8980,-5.9487,-1.784401
1.4,27.5510,8.0000,-1.041812
1.0,28.3673,0.2051,-0.518641
1.4,24.2857,8.0000,-1.868131
1.0,18.1633,1.0256,0.059338
1.0,21.0204,3.4872,-0.681741
0.6,13.2653,2.2564,-0.177385
1.8,16.1224,3.8974,-1.690561
0.6,15.3061,6.7692,-1.769609
1.0,22.2449,5.9487,-1.416535
1.4,25.1020,-1.8462,-3.348715
1.4,20.6122,-4.3077,-3.349107
1.8,12.4490,-5.9487,-1.784401
0.2,13.6735,5.1282,-2.140080
2.2,17.7551,-5.9487,-1.784400
2.2,17.3469,1.8462,-0.626753
0.2,27.9592,-7.1795,-1.784742
1.4,25.5102,-8.0000,-1.772064
1.0,23.4694,3.0769,-0.154978
2.2,14.4898,-5.5385,-1.767046
1.0,20.2041,0.6154,-0.247129
0.6,24.6939,-6.7692,-1.769604
1.4,30.0000,0.2051,-1.896669
0.6,17.3469,0.6154,-0.516026
0.6,29.1837,-0.6154,-3.285892
0.6,21.4286,-3.4872,-3.372293
2.2,15.3061,4.7179,-0.446068
0.2,10.4082,-4.3077,-1.764598
2.2,14.0816,-0.6154,-3.337948
1.4,21.4286,-5.9487,-1.784400
1.8,12.4490,6.7692,-1.769609
1.4,27.5510,5.9487,-1.558184
0.2,20.2041,-7.5897,-1.778968
0.2,23.4694,1.4359,-0.719473
1.4,25.1020,0.6154,-0.654903
2.2,16.5306,-1.4359,-3.331964
1.4,17.7551,2.2564,0.187309
1.0,20.2041,7.5897,-1.997762
0.6,21.0204,7.1795,-1.699661
1.8,21.0204,-3.0769,-3.360230
0.6,13.2653,-5.9487,-1.784401
0.6,12.8571,5.9487,-1.784401
1.0,13.2653,-3.4872,-1.782604
1.0,14.4898,0.6154,-0.709090
0.6,23.8776,-8.0000,-1.772065
1.0,11.2245,5.9487,-1.784400
1.8,14.0816,1.4359,0.065658
2.2,27.5510,2.6667,-0.959409
2.2,20.6122,-3.0769,-3.358087
0.6,10.0000,4.3077,-1.764598
1.4,14.8980,-3.4872,-1.761267
0.2,18.9796,-3.0769,-3.230357
1.4,15.3061,6.3590,-1.779922
1.0,16.5306,-1.8462,-3.195076
2.2,19.7959,3.4872,-1.773581
0.2,23.0612,7.1795,-1.420360
1.4,23.4694,-2.2564,-1.839111
0.6,17.3469,5.5385,-1.722762
1.8,30.0000,6.7692,-1.012634
2.2,16.1224,-5.5385,-1.767045
1.4,27.9592,3.8974,-1.485333
0.2,20.2041,1.4359,-0.670705
0.6,18.1633,-1.0256,-2.037017
0.2,21.0204,5.9487,-1.748527
0.2,24.6939,7.1795,-1.609352
1.0,12.0408,1.8462,0.277548
1.8,20.6122,0.2051,-2.617831
0.2,21.4286,3.4872,-0.331792
1.0,24.6939,1.4359,0.027628
1.0,15.3061,-3.0769,-3.379314
0.2,14.8980,-5.9487,-1.784401
0.6,19.7959,-1.8462,-3.289081
1.8,24.2857,1.4359,-0.332003
0.2,10.8163,5.1282,-1.780471
2.2,15.7143,3.8974,-1.685088
1.4,10.0000,7.1795,-1.784744
1.8,25.1020,-1.4359,-3.359024
1.4,12.8571,-4.3077,-1.764598
1.8,30.0000,3.4872,-1.340936
0.6,21.0204,-6.3590,-1.779921
1.8,14.0816,-2.2564,-3.307626
1.8,25.5102,-2.6667,-3.360994
1.0,25.5102,-2.2564,-2.501288
1.4,21.8367,-3.4872,-3.369290
1.4,19.3878,-1.8462,-3.340006
1.4,10.4082,-3.4872,-1.782603
0.6,17.3469,-2.6667,-2.244825
0.2,19.7959,5.5385,-2.057437
1.0,12.8571,0.6154,-0.989608
2.2,10.0000,-7.1795,-1.784744
1.4,24.2857,-1.8462,-1.987264
2.2,16.5306,5.9487,-1.784400
1.0,15.7143,-1.8462,-3.327708
0.6,13.6735,-5.1282,-1.780472
0.2,15.3061,-7.5897,-1.778968
1.8,21.8367,2.6667,-0.709970
2.2,21.0204,2.6667,-0.232651
0.6,23.8776,4.3077,-1.903539
1.0,19.3878,5.5385,-1.735858
1.4,18.9796,-8.0000,-1.772067
1.8,18.5714,-0.6154,-3.067019
1.8,11.2245,-3.0769,-1.762535
2.2,22.2449,-3.0769,-3.350353
0.6,14.4898,1.0256,0.103141
2.2,21.4286,4.7179,-1.521196
1.0,28.7755,-3.8974,-2.927070
1.4,18.5714,2.6667,0.328178
0.6,14.0816,-3.4872,-3.324362
1.0,20.2041,3.4872,-0.659418
0.2,12.4490,7.1795,-1.784744
1.4,21.4286,6.3590,0.174883
2.2,22.6531,-2.6667,-3.363856
0.6,10.0000,2.2564,-1.361187
1.0,18.1633,3.4872,0.036482
1.4,18.1633,3.8974,-0.811604
0.6,18.1633,-6.7692,-1.769606
0.2,16.9388,-7.1795,-1.784744
1.8,12.8571,3.4872,-1.286761
1.8,28.3673,-1.8462,-3.283282
2.2,16.1224,0.6154,-0.878569
0.6,10.4082,7.1795,-1.784744
1.8,27.9592,4.3077,-1.629611
1.0,21.0204,1.0256,-0.051689
0.6,18.5714,-2.6667,-3.167357
0.2,17.7551,2.2564,-1.495207
1.4,22.6531,-2.2564,-3.345756
1.4,16.1224,8.0000,-1.772069
0.6,20.2041,-3.0769,-3.348960
1.8,15.7143,0.6154,-0.512297
0.6,21.8367,-8.0000,-1.772066
0.2,28.7755,-7.1795,-1.784742
1.8,12.4490,-4.3077,-1.764598
0.6,27.9592,5.9487,-1.667506
1.8,25.9184,5.9487,-0.590072
1.4,26.3265,1.4359,-0.270489
1.0,25.5102,-5.9487,-1.784400
1.4,19.7959,4.7179,-1.812617
1.8,11.6327,-2.2564,-0.469793
1.8,14.4898,-5.9487,-1.784401
1.8,21.0204,-1.8462,-3.361671
1.8,11.2245,8.0000,-1.772072
1.8,28.3673,4.7179,-1.570607
1.8,22.6531,-1.0256,-3.317303
0.2,22.6531,-8.0000,-1.772065
2.2,22.2449,-5.5385,-1.767045
0.6,26.3265,-2.2564,-3.153483
1.0,14.4898,-6.7692,-1.769609
1.4,11.2245,0.6154,-1.262306
1.8,12.0408,-1.0256,-3.336379
1.8,18.1633,-7.5897,-1.778968
0.6,15.3061,3.0769,0.162708
2.2,22.6531,7.5897,-2.038593
0.6,20.6122,5.1282,-1.280235
2.2,20.6122,-1.8462,-3.352850
1.8,23.8776,-1.4359,-3.325607
1.8,16.5306,-0.6154,-3.358313
0.2,25.1020,-5.9487,-2.790107
0.6,14.0816,-7.1795,-1.784743
0.6,10.0000,3.4872,-1.782603
1.4,16.1224,-7.5897,-1.778968
1.4,21.8367,-3.0769,-3.336878
1.4,19.7959,5.5385,-1.440778
1.8,27.1429,-0.2051,-3.131679
0.6,10.0000,2.6667,-1.706729
1.8,27.9592,2.6667,-1.008615
0.6,18.5714,7.5897,-2.565127
0.6,21.8367,-4.7179,-3.056145
1.8,29.5918,-3.4872,-3.377330
0.6,21.4286,0.6154,-0.152568
1.8,24.2857,-6.7692,-1.769604
1.8,22.6531,-5.1282,-3.380319
1.8,14.8980,-5.5385,-1.767046
1.4,27.9592,-5.1282,-3.204508
1.4,13.6735,2.6667,-1.477424
1.8,10.8163,-4.3077,-1.764598
0.2,12.0408,1.0256,-0.398657
2.2,12.4490,4.7179,-1.783809
1.8,18.5714,4.3077,-1.814635
0.2,13.6735,-8.0000,-1.772070
1.0,27.5510,-7.1795,-1.784742
0.6,25.1020,-0.6154,-3.120014
1.4,16.5306,-8.0000,-1.772068
0.2,16.9388,7.5897,-2.560036
1.0,13.2653,6.7692,-1.769609
1.0,10.0000,3.4872,-1.782603
1.8,25.1020,-4.3077,-3.313083
0.6,15.3061,-3.0769,-2.913394
1.8,11.6327,-6.7692,-1.769609
1.0,17.3469,4.7179,-1.659643
0.6,21.8367,-1.0256,-3.313077
1.0,14.4898,1.8462,0.087580
0.2,11.2245,1.0256,-0.027554
2.2,28.7755,5.5385,-1.133402
2.2,27.1429,6.3590,-1.222288
2.2,27.5510,3.4872,-0.846017
1.0,16.9388,-7.1795,-1.784744
0.6,23.4694,-8.0000,-1.772065
1.8,11.2245,3.8974,-1.780419
1.0,24.6939,-6.3590,-1.779921
0.2,28.7755,6.3590,-1.713398
0.6,28.7755,-6.3590,-3.228587
1.8,25.1020,-2.6667,-3.363574
2.2,16.9388,-4.3077,-1.764599
0.2,23.4694,4.3077,-2.050133
2.2,24.6939,4.7179,-1.598883
1.0,21.4286,1.8462,-0.410954
1.8,16.1224,0.2051,-2.324789
0.6,10.8163,-3.0769,-1.762535
0.6,10.0000,5.9487,-1.784400
2.2,10.0000,7.1795,-1.784744
1.0,22.6531,6.7692,-0.197059
1.4,30.0000,-3.4872,-3.307506
1.8,18.1633,-3.8974,-3.364083
2.2,13.2653,2.2564,-1.808699
1.4,13.6735,-8.0000,-1.772070
0.6,10.4082,-1.0256,-3.305304
0.6,27.9592,-3.8974,-2.449946
2.2,10.0000,3.0769,-1.762535
0.6,30.0000,-6.3590,-2.683589
1.4,21.0204,8.0000,-1.941658
1.0,15.3061,6.3590,-1.779922
0.2,22.6531,6.7692,-1.822580
0.2,17.3469,-1.4359,-2.279969
1.8,16.5306,1.8462,-0.387730
1.8,20.6122,2.6667,-0.548786
2.2,24.6939,6.7692,-0.710843
0.6,10.8163,-2.2564,-1.075205
1.4,16.5306,0.6154,-0.562669
0.2,26.7347,-0.2051,-2.896853
1.8,14.0816,0.2051,-2.402208
0.6,10.4082,1.0256,-0.505381
1.4,29.5918,3.4872,-1.217985
1.4,26.3265,8.0000,-1.623396
1.8,24.2857,5.1282,-1.554019
1.4,27.5510,-3.8974,-3.375936
2.2,26.7347,-2.2564,-3.364147
1.4,19.7959,0.2051,-2.134814
2.2,26.7347,-6.3590,-1.779921
0.2,23.4694,-4.7179,-3.171845
0.2,17.3469,-3.0769,-3.041809
1.4,13.2653,3.8974,-1.593087
1.8,10.4082,-8.0000,-1.772070
0.2,18.9796,2.2564,-1.390507
1.8,12.0408,1.4359,-1.559572
1.0,19.3878,8.0000,-2.068630
1.0,19.7959,3.4872,-0.466166
0.2,15.3061,-1.0256,-3.297580
2.2,25.5102,-0.6154,-3.358421
1.0,25.1020,-3.8974,-3.354977
1.4,23.4694,-0.6154,-3.099387
2.2,13.6735,-2.6667,-1.438571
1.4,26.7347,5.5385,-1.586961
0.6,10.0000,3.0769,-1.488878
2.2,16.1224,5.1282,0.275163
1.8,17.3469,-4.3077,-1.764599
1.4,10.4082,-6.3590,-1.779922
1.8,19.7959,-7.5897,-1.778968
2.2,10.8163,-7.1795,-1.784744
1.8,14.8980,-7.5897,-1.778969
2.2,18.5714,-3.0769,-3.358809
0.2,24.2857,-6.7692,-1.769604
1.4,15.7143,-6.3590,-1.779922
1.8,22.6531,2.6667,-0.587501
0.6,25.1020,-1.4359,-3.305721
0.2,10.8163,-2.2564,-3.267413
0.2,22.6531,8.0000,-1.799994
0.2,26.7347,-5.5385,-3.342570
1.4,25.1020,5.1282,-1.204231
0.2,23.0612,-2.6667,-3.127114
1.8,15.7143,3.0769,-1.718638
0.2,11.6327,-2.6667,-2.904351
0.2,23.0612,-7.1795,-1.784743
1.0,17.7551,1.0256,-0.164480
0.6,12.8571,-5.1282,-1.780471
1.4,26.3265,-8.0000,-1.772064
0.2,21.8367,0.2051,-0.620143
1.0,12.4490,-5.9487,-1.784401
1.8,28.3673,-8.0000,-1.772063
2.2,10.4082,-6.3590,-1.779922
2.2,21.0204,-5.1282,-1.780473
1.0,13.6735,-6.7692,-1.769609
1.0,28.7755,-5.1282,-2.542228
2.2,18.9796,-5.5385,-1.767045
1.4,18.5714,-6.7692,-1.769605
2.2,18.5714,3.4872,-1.731378
0.2,19.7959,0.2051,-0.896202
1.8,22.2449,-2.6667,-3.371941
1.8,30.0000,1.0256,0.002109
1.4,17.3469,6.3590,-1.915483
0.2,22.6531,-1.0256,-3.234230
1.8,18.9796,-7.1795,-1.784744
1.0,18.9796,4.3077,-1.841760
1.8,13.2653,-1.0256,-3.351116
2.2,12.4490,0.6154,-1.304174
1.8,19.7959,2.6667,-0.510812
0.6,12.0408,3.4872,-1.371385
1.4,24.6939,-3.8974,-2.677355
1.0,16.9388,4.3077,-2.043990
0.6,25.9184,-1.0256,-3.263378
2.2,27.9592,-1.8462,-3.359390
1.0,10.8163,-1.8462,-0.575733
1.0,16.9388,-3.4872,-3.343959
2.2,23.8776,-3.0769,-3.364676
1.8,15.7143,5.1282,-0.748337
1.0,27.1429,2.6667,-0.687123
2.2,12.8571,2.2564,-1.796812
1.0,20.6122,7.5897,-2.472864
1.8,12.4490,5.5385,-1.767053
0.6,28.3673,-5.9487,-2.770103
1.0,16.5306,5.9487,0.717375
2.2,10.8163,1.4359,-1.554766
2.2,16.5306,-3.8974,-1.780419
0.6,12.4490,-1.8462,-3.270708
0.6,15.3061,-0.6154,-2.209110
1.8,15.7143,-4.3077,-1.764599
2.2,22.6531,-1.4359,-3.360347
1.4,25.9184,-3.4872,-1.575061
2.2,21.4286,-3.8974,-3.365862
0.6,16.1224,-0.6154,-3.367366
2.2,29.5918,0.6154,-0.614688
1.8,19.3878,1.4359,-0.140038
1.8,26.7347,-5.1282,-3.373805
1.0,28.7755,-8.0000,-1.772063
1.0,26.7347,1.0256,-0.189729
2.2,21.8367,1.0256,-0.535591
1.4,26.3265,4.7179,-1.425642
2.2,14.8980,6.7692,-1.769610
1.0,25.1020,2.6667,-1.015484
1.8,25.9184,1.8462,-0.860607
1.0,16.1224,-6.7692,-1.769608
1.8,14.0816,-5.5385,-1.767046
0.2,10.4082,-1.8462,-2.852894
1.0,10.4082,-7.5897,-1.778968
0.2,22.6531,-2.2564,-3.274261
1.4,14.8980,-5.1282,-1.780472
0.2,29.5918,-1.8462,-3.301022
1.4,21.4286,-1.0256,-1.586644
2.2,14.8980,-3.8974,-1.780419
1.0,18.5714,-6.7692,-1.769605
1.8,24.6939,1.0256,-0.636141
2.2,24.2857,3.8974,-1.652397
1.4,16.9388,-1.0256,-3.283865
0.2,26.3265,7.1795,-1.376477
0.6,25.1020,1.4359,0.210868
1.4,18.1633,-1.0256,-3.307829
2.2,27.9592,-5.5385,-3.380737
0.2,27.9592,-1.4359,-2.953376
0.6,21.8367,6.7692,-0.097077
1.8,16.9388,8.0000,-1.772068
0.6,24.6939,-5.1282,-3.267059
0.6,14.0816,-1.4359,-3.094841
0.6,10.8163,-3.8974,-1.780419
1.8,11.6327,3.4872,-1.782603
