F_AVG,DELTA1,DELTA2,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
20.0000,7.6900,-5.1550,0.0000,7.494037e-03,-2.1253,0,0,5.440412
20.0000,7.6900,-5.1550,0.2092,4.354053e-04,-3.3611,0,0,8.399874
20.0000,7.6900,-5.1550,0.4184,4.365011e-04,-3.3600,0,0,7.909789
20.0000,7.6900,-5.1550,0.6276,4.468891e-04,-3.3498,0,1,5.981155
20.0000,7.6900,-5.1550,0.8368,4.588180e-04,-3.3384,0,1,5.354298
20.0000,7.6900,-5.1550,1.0460,4.754963e-04,-3.3229,0,0,6.458452
20.0000,7.6900,-5.1550,1.2552,4.941703e-04,-3.3061,0,0,7.036107
20.0000,7.6900,-5.1550,1.4644,5.166573e-04,-3.2868,0,0,5.633645
20.0000,7.6900,-5.1550,1.6736,5.428896e-04,-3.2653,0,0,8.081019
20.0000,7.6900,-5.1550,1.8828,5.724783e-04,-3.2422,0,0,5.007160
20.0000,7.6900,-5.1550,2.0920,6.060165e-04,-3.2175,0,0,6.304395
20.0000,7.6900,-5.1550,2.3012,6.433697e-04,-3.1915,0,0,8.143356
20.0000,7.6900,-5.1550,2.5104,6.846656e-04,-3.1645,0,0,5.151974
20.0000,7.6900,-5.1550,2.7196,7.299589e-04,-3.1367,0,0,6.053710
20.0000,7.6900,-5.1550,2.9288,7.794649e-04,-3.1082,0,0,7.801731
20.0000,7.6900,-5.1550,3.1380,8.329302e-04,-3.0794,0,0,6.574753
20.0000,7.6900,-5.1550,3.3472,8.906265e-04,-3.0503,0,0,5.706243
20.0000,7.6900,-5.1550,3.5564,9.523282e-04,-3.0212,0,0,6.777408
20.0000,7.6900,-5.1550,3.7656,1.018106e-03,-2.9922,0,0,8.000088
20.0000,7.6900,-5.1550,3.9748,1.088091e-03,-2.9633,0,0,5.871858
20.0000,7.6900,-5.1550,4.1840,1.162327e-03,-2.9347,0,0,5.869559
20.0000,7.6900,-5.1550,4.3932,1.687474e-02,-1.7728,0,0,6.798821
20.0000,7.6900,-5.1550,4.6024,2.639159e-02,-1.5785,0,0,7.895536
20.0000,7.6900,-5.1550,4.8116,4.475136e-02,-1.3492,0,0,6.555708
20.0000,7.6900,-5.1550,5.0208,9.570347e-01,-0.0191,0,0,5.778259
20.0000,7.8992,-5.0504,0.0000,4.310071e-02,-1.3655,0,0,6.256702
20.0000,7.8992,-5.0504,0.2092,3.203442e-04,-3.4944,0,0,8.104422
20.0000,7.8992,-5.0504,0.4184,3.252530e-04,-3.4878,0,0,5.955600
20.0000,7.8992,-5.0504,0.6276,3.334868e-04,-3.4769,0,0,6.285329
20.0000,7.8992,-5.0504,0.8368,3.457463e-04,-3.4612,0,0,6.140595
20.0000,7.8992,-5.0504,1.0460,3.609745e-04,-3.4425,0,1,8.042851
20.0000,7.8992,-5.0504,1.2552,3.796265e-04,-3.4206,0,0,5.246655
20.0000,7.8992,-5.0504,1.4644,4.022513e-04,-3.3955,0,0,7.607251
20.0000,7.8992,-5.0504,1.6736,4.278023e-04,-3.3688,0,0,5.659782
20.0000,7.8992,-5.0504,1.8828,4.573705e-04,-3.3397,0,0,5.663188
20.0000,7.8992,-5.0504,2.0920,4.906701e-04,-3.3092,0,0,7.652624
20.0000,7.8992,-5.0504,2.3012,5.278901e-04,-3.2775,0,0,6.649411
20.0000,7.8992,-5.0504,2.5104,5.689628e-04,-3.2449,0,0,5.566974
20.0000,7.8992,-5.0504,2.7196,6.141235e-04,-3.2117,0,0,6.932069
20.0000,7.8992,-5.0504,2.9288,6.632894e-04,-3.1783,0,0,8.056215
20.0000,7.8992,-5.0504,3.1380,7.164205e-04,-3.1448,0,0,5.313088
20.0000,7.8992,-5.0504,3.3472,7.737172e-04,-3.1114,0,0,5.916464
20.0000,7.8992,-5.0504,3.5564,8.351541e-04,-3.0782,0,0,7.266822
20.0000,7.8992,-5.0504,3.7656,9.005836e-04,-3.0455,0,0,7.896551
20.0000,7.8992,-5.0504,3.9748,9.701591e-04,-3.0132,0,0,5.456253
20.0000,7.8992,-5.0504,4.1840,1.043890e-03,-2.9813,0,0,5.947161
20.0000,7.8992,-5.0504,4.3932,1.121686e-03,-2.9501,0,0,6.970065
20.0000,7.8992,-5.0504,4.6024,1.203679e-03,-2.9195,0,0,7.909716
20.0000,7.8992,-5.0504,4.8116,1.289796e-03,-2.8895,0,0,6.438926
20.0000,7.8992,-5.0504,5.0208,1.380029e-03,-2.8601,0,0,5.755912
