F_AVG,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
3.3472,3.9748,3.125245e-02,-1.5051,0,0,6.117702
3.3472,4.1840,3.536600e-02,-1.4514,0,0,6.114216
3.3472,4.3932,3.986568e-02,-1.3994,0,0,6.109833
3.3472,4.6024,4.475311e-02,-1.3492,0,0,6.104764
3.3472,4.8116,5.001249e-02,-1.3009,0,0,6.099220
3.3472,5.0208,5.561851e-02,-1.2548,0,0,6.118011
3.5564,0.0000,2.102835e-02,-1.6772,0,0,5.946373
3.5564,0.2092,7.247908e-04,-3.1398,0,0,5.979389
3.5564,0.4184,9.058883e-04,-3.0429,0,0,6.025449
3.5564,0.6276,1.200505e-03,-2.9206,0,0,6.082717
3.5564,0.8368,1.623453e-03,-2.7896,0,0,6.147641
3.5564,1.0460,2.179697e-03,-2.6616,0,0,6.214936
3.5564,1.2552,2.870506e-03,-2.5420,0,0,6.278125
3.5564,1.4644,3.699072e-03,-2.4319,0,0,6.330816
3.5564,1.6736,4.669033e-03,-2.3308,0,0,6.367384
3.5564,1.8828,5.785734e-03,-2.2376,0,0,6.383865
3.5564,2.0920,7.055061e-03,-2.1515,0,0,6.378651
3.5564,2.3012,8.484524e-03,-2.0714,0,0,6.352375
3.5564,2.5104,1.008305e-02,-1.9964,0,0,6.307885
3.5564,2.7196,1.186059e-02,-1.9259,0,0,6.249291
3.5564,2.9288,1.382926e-02,-1.8592,0,0,6.181486
3.5564,3.1380,1.600249e-02,-1.7958,0,0,6.109017
3.5564,3.3472,1.839612e-02,-1.7353,0,0,6.113821
3.5564,3.5564,2.102835e-02,-1.6772,0,0,6.118218
3.5564,3.7656,2.391917e-02,-1.6213,0,0,6.120591
3.5564,3.9748,2.709075e-02,-1.5672,0,0,6.121142
3.5564,4.1840,3.056547e-02,-1.5148,0,0,6.120099
3.5564,4.3932,3.436395e-02,-1.4639,0,0,6.117702
3.5564,4.6024,3.850174e-02,-1.4145,0,0,6.118011
3.5564,4.8116,4.298449e-02,-1.3667,0,0,6.274732
3.5564,5.0208,4.780331e-02,-1.3205,0,0,6.422162
3.7656,0.0000,2.102834e-02,-1.6772,0,0,6.025449
3.7656,0.2092,7.181585e-04,-3.1438,0,0,6.082717
3.7656,0.4184,8.805354e-04,-3.0553,0,0,6.147641
3.7656,0.6276,1.142627e-03,-2.9421,0,0,6.214936
3.7656,0.8368,1.518214e-03,-2.8187,0,0,6.278125
3.7656,1.0460,2.011896e-03,-2.6964,0,0,6.330816
3.7656,1.2552,2.624856e-03,-2.5809,0,0,6.367384
3.7656,1.4644,3.360135e-03,-2.4736,0,0,6.383865
3.7656,1.6736,4.220115e-03,-2.3747,0,0,6.378651
3.7656,1.8828,5.208755e-03,-2.2833,0,0,6.352375
3.7656,2.0920,6.330526e-03,-2.1986,0,0,6.307885
3.7656,2.3012,7.591245e-03,-2.1197,0,0,6.249291
3.7656,2.5104,8.998113e-03,-2.0458,0,0,6.181486
3.7656,2.7196,1.055824e-02,-1.9764,0,0,6.109017
3.7656,2.9288,1.228110e-02,-1.9108,0,0,6.073566
3.7656,3.1380,1.417689e-02,-1.8484,0,0,6.087111
3.7656,3.3472,1.625726e-02,-1.7890,0,0,6.098347
3.7656,3.5564,1.853586e-02,-1.7320,0,0,6.107235
3.7656,3.7656,2.102834e-02,-1.6772,0,0,6.113821
3.7656,3.9748,2.375142e-02,-1.6243,0,0,6.118218
3.7656,4.1840,2.672378e-02,-1.5731,0,0,6.120591
3.7656,4.3932,2.996438e-02,-1.5234,0,0,6.274732
3.7656,4.6024,3.349092e-02,-1.4751,0,0,6.422162
3.7656,4.8116,3.731767e-02,-1.4281,0,0,6.526363
3.7656,5.0208,4.145216e-02,-1.3825,0,0,6.567879
3.9748,0.0000,2.102834e-02,-1.6772,0,0,6.147641
3.9748,0.2092,7.122933e-04,-3.1473,0,0,6.214936
3.9748,0.4184,8.592621e-04,-3.0659,0,0,6.278125
3.9748,0.6276,1.093937e-03,-2.9610,0,0,6.330816
3.9748,0.8368,1.429403e-03,-2.8448,0,0,6.367384
3.9748,1.0460,1.870325e-03,-2.7281,0,0,6.383865
3.9748,1.2552,2.418330e-03,-2.6165,0,0,6.378651
3.9748,1.4644,3.075107e-03,-2.5121,0,0,6.352375
3.9748,1.6736,3.842756e-03,-2.4154,0,0,6.307885
3.9748,1.8828,4.724107e-03,-2.3257,0,0,6.249291
3.9748,2.0920,5.723200e-03,-2.2424,0,0,6.181486
3.9748,2.3012,6.844220e-03,-2.1647,0,0,6.109017
3.9748,2.5104,8.092266e-03,-2.0919,0,0,6.036261
3.9748,2.7196,9.473877e-03,-2.0235,0,0,6.021029
3.9748,2.9288,1.099535e-02,-1.9588,0,0,6.040206
3.9748,3.1380,1.266545e-02,-1.8974,0,0,6.057848
3.9748,3.3472,1.449282e-02,-1.8388,0,0,6.073566
3.9748,3.5564,1.648751e-02,-1.7828,0,0,6.087111
3.9748,3.7656,1.866155e-02,-1.7291,0,0,6.118011
3.9748,3.9748,2.102834e-02,-1.6772,0,0,6.274732
3.9748,4.1840,2.360205e-02,-1.6271,0,0,6.422162
3.9748,4.3932,2.639861e-02,-1.5784,0,0,6.526363
3.9748,4.6024,2.943410e-02,-1.5311,0,0,6.567879
3.9748,4.8116,3.272385e-02,-1.4851,0,0,6.544338
3.9748,5.0208,3.628087e-02,-1.4403,0,0,6.467894
4.1840,0.0000,2.102833e-02,-1.6772,0,0,6.278125
4.1840,0.2092,7.079234e-04,-3.1500,0,0,6.330816
4.1840,0.4184,8.407916e-04,-3.0753,0,0,6.367384
4.1840,0.6276,1.052599e-03,-2.9777,0,0,6.383865
4.1840,0.8368,1.354034e-03,-2.8684,0,0,6.378651
4.1840,1.0460,1.750060e-03,-2.7569,0,0,6.352375
4.1840,1.2552,2.242613e-03,-2.6492,0,0,6.307885
4.1840,1.4644,2.832728e-03,-2.5478,0,0,6.249291
4.1840,1.6736,3.522065e-03,-2.4532,0,0,6.181486
4.1840,1.8828,4.313109e-03,-2.3652,0,0,6.109017
4.1840,2.0920,5.208766e-03,-2.2833,0,0,6.036261
4.1840,2.3012,6.212179e-03,-2.2068,0,0,5.968848
4.1840,2.5104,7.327691e-03,-2.1350,0,0,5.960716
4.1840,2.7196,8.560339e-03,-2.0675,0,0,5.980438
4.1840,2.9288,9.915317e-03,-2.0037,0,0,6.000861
4.1840,3.1380,1.139864e-02,-1.9431,0,0,6.021029
4.1840,3.3472,1.301797e-02,-1.8855,0,0,6.118011
4.1840,3.5564,1.478113e-02,-1.8303,0,0,6.274732
4.1840,3.7656,1.669657e-02,-1.7774,0,0,6.422162
4.1840,3.9748,1.877519e-02,-1.7264,0,0,6.526363
4.1840,4.1840,2.102833e-02,-1.6772,0,0,6.567879
4.1840,4.3932,2.346821e-02,-1.6295,0,0,6.544338
4.1840,4.6024,2.610846e-02,-1.5832,0,0,6.467894
4.1840,4.8116,2.896293e-02,-1.5382,0,0,6.358576
4.1840,5.0208,3.204480e-02,-1.4942,0,0,6.236016
4.3932,0.0000,2.102832e-02,-1.6772,0,0,6.367384
4.3932,0.2092,7.028821e-04,-3.1531,0,0,6.383865
4.3932,0.4184,8.249871e-04,-3.0836,0,0,6.378651
4.3932,0.6276,1.017042e-03,-2.9927,0,0,6.352375
4.3932,0.8368,1.289238e-03,-2.8897,0,0,6.307885
4.3932,1.0460,1.646888e-03,-2.7833,0,0,6.249291
4.3932,1.2552,2.092067e-03,-2.6794,0,0,6.181486
4.3932,1.4644,2.624888e-03,-2.5809,0,0,6.109017
4.3932,1.6736,3.247544e-03,-2.4884,0,0,6.036261
4.3932,1.8828,3.961578e-03,-2.4021,0,0,5.968848
4.3932,2.0920,4.769001e-03,-2.3216,0,0,5.918101
4.3932,2.3012,5.672896e-03,-2.2462,0,0,5.919552
4.3932,2.5104,6.676441e-03,-2.1755,0,0,5.928546
4.3932,2.7196,7.783135e-03,-2.1088,0,0,5.988360
4.3932,2.9288,8.998127e-03,-2.0458,0,0,6.118011
4.3932,3.1380,1.032564e-02,-1.9861,0,0,6.274732
4.3932,3.3472,1.177175e-02,-1.9292,0,0,6.422162
4.3932,3.5564,1.334252e-02,-1.8748,0,0,6.526363
4.3932,3.7656,1.504518e-02,-1.8226,0,0,6.567879
4.3932,3.9748,1.688733e-02,-1.7724,0,0,6.544338
4.3932,4.1840,1.887842e-02,-1.7240,0,0,6.467894
4.3932,4.3932,2.102832e-02,-1.6772,0,0,6.358576
4.3932,4.6024,2.334760e-02,-1.6318,0,0,6.236016
4.3932,4.8116,2.584799e-02,-1.5876,0,0,6.112786
4.3932,5.0208,2.854154e-02,-1.5445,0,0,6.113821
4.6024,0.0000,2.102831e-02,-1.6772,0,0,6.378651
4.6024,0.2092,6.975492e-04,-3.1564,0,0,6.383865
4.6024,0.4184,8.114312e-04,-3.0907,0,0,6.367384
4.6024,0.6276,9.861834e-04,-3.0060,0,0,6.330816
4.6024,0.8368,1.233452e-03,-2.9089,0,0,6.278125
4.6024,1.0460,1.558014e-03,-2.8074,0,0,6.214936
4.6024,1.2552,1.962013e-03,-2.7073,0,0,6.147641
4.6024,1.4644,2.445773e-03,-2.6116,0,0,6.082717
4.6024,1.6736,3.010870e-03,-2.5213,0,0,6.025449
4.6024,1.8828,3.658330e-03,-2.4367,0,0,5.979389
4.6024,2.0920,4.390150e-03,-2.3575,0,0,5.946373
4.6024,2.3012,5.208771e-03,-2.2833,0,0,5.988360
4.6024,2.5104,6.116380e-03,-2.2135,0,0,6.118011
4.6024,2.7196,7.116357e-03,-2.1477,0,0,6.274732
4.6024,2.9288,8.212308e-03,-2.0855,0,0,6.422162
4.6024,3.1380,9.408104e-03,-2.0265,0,0,6.526363
4.6024,3.3472,1.070790e-02,-1.9703,0,0,6.567879
4.6024,3.5564,1.211750e-02,-1.9166,0,0,6.544338
4.6024,3.7656,1.364205e-02,-1.8651,0,0,6.467894
4.6024,3.9748,1.528797e-02,-1.8157,0,0,6.358576
4.6024,4.1840,1.706211e-02,-1.7680,0,0,6.236016
4.6024,4.3932,1.897257e-02,-1.7219,0,0,6.112786
4.6024,4.6024,2.102831e-02,-1.6772,0,0,6.073566
4.6024,4.8116,2.323834e-02,-1.6338,0,0,6.087111
4.6024,5.0208,2.561289e-02,-1.5915,0,0,6.098347
4.8116,0.0000,2.102830e-02,-1.6772,0,0,6.307885
4.8116,0.2092,6.932388e-04,-3.1591,0,0,6.352375
4.8116,0.4184,7.994272e-04,-3.0972,0,0,6.378651
4.8116,0.6276,9.595568e-04,-3.0179,0,0,6.383865
4.8116,0.8368,1.185061e-03,-2.9263,0,0,6.367384
4.8116,1.0460,1.480958e-03,-2.8295,0,0,6.330816
4.8116,1.2552,1.848939e-03,-2.7331,0,0,6.278125
4.8116,1.4644,2.289998e-03,-2.6402,0,0,6.214936
4.8116,1.6736,2.805019e-03,-2.5521,0,0,6.147641
4.8116,1.8828,3.395000e-03,-2.4692,0,0,6.082717
4.8116,2.0920,4.061475e-03,-2.3913,0,0,6.118011
4.8116,2.3012,4.806266e-03,-2.3182,0,0,6.274732
4.8116,2.5104,5.631518e-03,-2.2494,0,0,6.422162
4.8116,2.7196,6.539783e-03,-2.1844,0,0,6.526363
4.8116,2.9288,7.533414e-03,-2.1230,0,0,6.567879
4.8116,3.1380,8.616679e-03,-2.0647,0,0,6.544338
4.8116,3.3472,9.792493e-03,-2.0091,0,0,6.467894
4.8116,3.5564,1.106484e-02,-1.9561,0,0,6.358576
4.8116,3.7656,1.243891e-02,-1.9052,0,0,6.236016
4.8116,3.9748,1.391943e-02,-1.8564,0,0,6.112786
4.8116,4.1840,1.551186e-02,-1.8093,0,0,6.000861
4.8116,4.3932,1.722274e-02,-1.7639,0,0,6.021029
4.8116,4.6024,1.905892e-02,-1.7199,0,0,6.040206
4.8116,4.8116,2.102830e-02,-1.6772,0,0,6.057848
4.8116,5.0208,2.313890e-02,-1.6357,0,0,6.267189
5.0208,0.0000,2.102830e-02,-1.6772,0,0,6.181486
5.0208,0.2092,6.902439e-04,-3.1610,0,0,6.249291
5.0208,0.4184,7.883819e-04,-3.1033,0,0,6.307885
5.0208,0.6276,9.361127e-04,-3.0287,0,0,6.352375
5.0208,0.8368,1.142665e-03,-2.9421,0,0,6.378651
5.0208,1.0460,1.413335e-03,-2.8498,0,0,6.383865
5.0208,1.2552,1.750085e-03,-2.7569,0,0,6.367384
5.0208,1.4644,2.153836e-03,-2.6668,0,0,6.330816
5.0208,1.6736,2.624921e-03,-2.5809,0,0,6.278125
5.0208,1.8828,3.164774e-03,-2.4997,0,0,6.274732
5.0208,2.0920,3.774485e-03,-2.4231,0,0,6.422162
5.0208,2.3012,4.455034e-03,-2.3511,0,0,6.526363
5.0208,2.5104,5.208774e-03,-2.2833,0,0,6.567879
5.0208,2.7196,6.037252e-03,-2.2192,0,0,6.544338
5.0208,2.9288,6.943181e-03,-2.1584,0,0,6.467894
5.0208,3.1380,7.929086e-03,-2.1008,0,0,6.358576
5.0208,3.3472,8.998133e-03,-2.0458,0,0,6.236016
5.0208,3.5564,1.015335e-02,-1.9934,0,0,6.112786
5.0208,3.7656,1.139867e-02,-1.9431,0,0,5.997590
5.0208,3.9748,1.273835e-02,-1.8949,0,0,5.942904
5.0208,4.1840,1.417693e-02,-1.8484,0,0,5.960716
5.0208,4.3932,1.571912e-02,-1.8036,0,0,6.032031
5.0208,4.6024,1.737087e-02,-1.7602,0,0,6.267189
5.0208,4.8116,1.913831e-02,-1.7181,0,0,6.518258
5.0208,5.0208,2.102830e-02,-1.6772,0,0,6.684604
5.2300,0.0000,2.102831e-02,-1.6772,0,0,6.036261
5.2300,0.2092,6.894986e-04,-3.1615,0,0,6.109017
5.2300,0.4184,7.784733e-04,-3.1088,0,0,6.181486
5.2300,0.6276,9.153520e-04,-3.0384,0,0,6.249291
5.2300,0.8368,1.105304e-03,-2.9565,0,0,6.307885
5.2300,1.0460,1.354026e-03,-2.8684,0,0,6.352375
5.2300,1.2552,1.662992e-03,-2.7791,0,0,6.378651
5.2300,1.4644,2.034072e-03,-2.6916,0,0,6.383865
5.2300,1.6736,2.466699e-03,-2.6079,0,0,6.422162
5.2300,1.8828,2.962629e-03,-2.5283,0,0,6.526363
5.2300,2.0920,3.522112e-03,-2.4532,0,0,6.567879
5.2300,2.3012,4.146619e-03,-2.3823,0,0,6.544338
5.2300,2.5104,4.837733e-03,-2.3154,0,0,6.467894
5.2300,2.7196,5.596935e-03,-2.2520,0,0,6.358576
5.2300,2.9288,6.426285e-03,-2.1920,0,0,6.236016
5.2300,3.1380,7.327639e-03,-2.1350,0,0,6.112786
5.2300,3.3472,8.304249e-03,-2.0807,0,0,5.997590
5.2300,3.5564,9.358330e-03,-2.0288,0,0,5.926382
5.2300,3.7656,1.049269e-02,-1.9791,0,0,5.918101
5.2300,3.9748,1.171153e-02,-1.9314,0,0,6.032031
5.2300,4.1840,1.301805e-02,-1.8855,0,0,6.267189
5.2300,4.3932,1.441663e-02,-1.8411,0,0,6.518258
5.2300,4.6024,1.591142e-02,-1.7983,0,0,6.684604
5.2300,4.8116,1.750787e-02,-1.7568,0,0,6.718536
5.2300,5.0208,1.921153e-02,-1.7164,0,0,6.632427
5.4392,0.0000,2.102831e-02,-1.6772,0,0,5.915382
5.4392,0.2092,6.879037e-04,-3.1625,0,0,5.968848
5.4392,0.4184,7.700279e-04,-3.1135,0,0,6.036261
5.4392,0.6276,8.969904e-04,-3.0472,0,0,6.109017
5.4392,0.8368,1.072439e-03,-2.9696,0,0,6.181486
5.4392,1.0460,1.301504e-03,-2.8856,0,0,6.274732
5.4392,1.2552,1.586228e-03,-2.7996,0,0,6.422162
5.4392,1.4644,1.928114e-03,-2.7149,0,0,6.526363
5.4392,1.6736,2.326966e-03,-2.6332,0,0,6.567879
5.4392,1.8828,2.783833e-03,-2.5554,0,0,6.544338
5.4392,2.0920,3.299320e-03,-2.4816,0,0,6.467894
5.4392,2.3012,3.874488e-03,-2.4118,0,0,6.358576
5.4392,2.5104,4.510401e-03,-2.3458,0,0,6.278125
5.4392,2.7196,5.208766e-03,-2.2833,0,0,6.214936
5.4392,2.9288,5.970806e-03,-2.2240,0,0,6.147641
5.4392,3.1380,6.798731e-03,-2.1676,0,0,6.082717
5.4392,3.3472,7.694245e-03,-2.1138,0,0,6.025449
5.4392,3.5564,8.660169e-03,-2.0625,0,0,6.032031
5.4392,3.7656,9.698666e-03,-2.0133,0,0,6.267189
5.4392,3.9748,1.081238e-02,-1.9661,0,0,6.518258
5.4392,4.1840,1.200508e-02,-1.9206,0,0,6.684604
5.4392,4.3932,1.327974e-02,-1.8768,0,0,6.718536
5.4392,4.6024,1.464019e-02,-1.8345,0,0,6.632427
5.4392,4.8116,1.609029e-02,-1.7934,0,0,6.475555
5.4392,5.0208,1.763505e-02,-1.7536,0,0,6.300175
5.6484,0.0000,2.102829e-02,-1.6772,0,0,5.910783
5.6484,0.2092,6.847899e-04,-3.1644,0,0,5.988360
5.6484,0.4184,7.622718e-04,-3.1179,0,0,6.118011
5.6484,0.6276,8.806641e-04,-3.0552,0,0,6.274732
5.6484,0.8368,1.043197e-03,-2.9816,0,0,6.422162
5.6484,1.0460,1.254764e-03,-2.9014,0,0,6.526363
5.6484,1.2552,1.518140e-03,-2.8187,0,0,6.567879
5.6484,1.4644,1.834009e-03,-2.7366,0,0,6.544338
5.6484,1.6736,2.202794e-03,-2.6570,0,0,6.467894
5.6484,1.8828,2.624936e-03,-2.5809,0,0,6.358576
5.6484,2.0920,3.101412e-03,-2.5084,0,0,6.378651
5.6484,2.3012,3.632828e-03,-2.4398,0,0,6.383865
5.6484,2.5104,4.220111e-03,-2.3747,0,0,6.367384
5.6484,2.7196,4.864634e-03,-2.3129,0,0,6.330816
5.6484,2.9288,5.567578e-03,-2.2543,0,0,6.278125
5.6484,3.1380,6.330556e-03,-2.1986,0,0,6.214936
5.6484,3.3472,7.155151e-03,-2.1454,0,0,6.267189
5.6484,3.5564,8.043741e-03,-2.0945,0,0,6.518258
5.6484,3.7656,8.998131e-03,-2.0458,0,0,6.684604
5.6484,3.9748,1.002062e-02,-1.9991,0,0,6.718536
5.6484,4.1840,1.111390e-02,-1.9541,0,0,6.632427
5.6484,4.3932,1.228110e-02,-1.9108,0,0,6.475555
5.6484,4.6024,1.352506e-02,-1.8689,0,0,6.300175
5.6484,4.8116,1.484924e-02,-1.8283,0,0,6.131005
5.6484,5.0208,1.625714e-02,-1.7890,0,0,5.978410
5.8576,0.0000,2.102829e-02,-1.6772,0,0,6.118011
5.8576,0.2092,6.808808e-04,-3.1669,0,0,6.274732
5.8576,0.4184,7.556875e-04,-3.1217,0,0,6.422162
5.8576,0.6276,8.659751e-04,-3.0625,0,0,6.526363
5.8576,0.8368,1.017081e-03,-2.9926,0,0,6.567879
5.8576,1.0460,1.213283e-03,-2.9160,0,0,6.544338
5.8576,1.2552,1.457431e-03,-2.8364,0,0,6.467894
5.8576,1.4644,1.750106e-03,-2.7569,0,0,6.358576
5.8576,1.6736,2.092058e-03,-2.6794,0,0,6.236016
5.8576,1.8828,2.483281e-03,-2.6050,0,0,6.249291
5.8576,2.0920,2.925074e-03,-2.5339,0,0,6.307885
5.8576,2.3012,3.417414e-03,-2.4663,0,0,6.352375
5.8576,2.5104,3.961572e-03,-2.4021,0,0,6.378651
5.8576,2.7196,4.558204e-03,-2.3412,0,0,6.383865
5.8576,2.9288,5.208763e-03,-2.2833,0,0,6.367384
5.8576,3.1380,5.914214e-03,-2.2281,0,0,6.518258
5.8576,3.3472,6.676406e-03,-2.1755,0,0,6.684604
5.8576,3.5564,7.496423e-03,-2.1251,0,0,6.718536
5.8576,3.7656,8.376893e-03,-2.0769,0,0,6.632427
5.8576,3.9748,9.319317e-03,-2.0306,0,0,6.475555
5.8576,4.1840,1.032555e-02,-1.9861,0,0,6.300175
5.8576,4.3932,1.139882e-02,-1.9431,0,0,6.131005
5.8576,4.6024,1.254104e-02,-1.9017,0,0,5.978410
5.8576,4.8116,1.375557e-02,-1.8615,0,0,5.926382
5.8576,5.0208,1.504507e-02,-1.8226,0,0,6.067969
6.0668,0.0000,2.102828e-02,-1.6772,0,0,6.422162
6.0668,0.2092,6.798647e-04,-3.1676,0,0,6.526363
6.0668,0.4184,7.497020e-04,-3.1251,0,0,6.567879
6.0668,0.6276,8.528334e-04,-3.0691,0,0,6.544338
6.0668,0.8368,9.934755e-04,-3.0028,0,0,6.467894
6.0668,1.0460,1.176148e-03,-2.9295,0,0,6.358576
6.0668,1.2552,1.402909e-03,-2.8530,0,0,6.236016
6.0668,1.4644,1.674832e-03,-2.7760,0,0,6.112786
6.0668,1.6736,1.992877e-03,-2.7005,0,0,6.036261
6.0668,1.8828,2.356606e-03,-2.6277,0,0,6.109017
6.0668,2.0920,2.767110e-03,-2.5580,0,0,6.181486
6.0668,2.3012,3.224580e-03,-2.4915,0,0,6.249291
6.0668,2.5104,3.730183e-03,-2.4283,0,0,6.307885
6.0668,2.7196,4.284108e-03,-2.3681,0,0,6.518258
6.0668,2.9288,4.887887e-03,-2.3109,0,0,6.684604
6.0668,3.1380,5.542350e-03,-2.2563,0,0,6.718536
6.0668,3.3472,6.248777e-03,-2.2042,0,0,6.632427
6.0668,3.5564,7.008491e-03,-2.1544,0,0,6.475555
6.0668,3.7656,7.823309e-03,-2.1066,0,0,6.300175
6.0668,3.9748,8.694756e-03,-2.0607,0,0,6.214936
6.0668,4.1840,9.624656e-03,-2.0166,0,0,6.147641
6.0668,4.3932,1.061479e-02,-1.9741,0,0,6.082717
6.0668,4.6024,1.166807e-02,-1.9330,0,0,6.067969
6.0668,4.8116,1.278633e-02,-1.8933,0,0,6.418421
6.0668,5.0208,1.397248e-02,-1.8547,0,0,6.740606
6.2760,0.0000,2.102828e-02,-1.6772,0,0,6.567879
6.2760,0.2092,6.776001e-04,-3.1690,0,0,6.544338
6.2760,0.4184,7.444912e-04,-3.1281,0,0,6.467894
6.2760,0.6276,8.409294e-04,-3.0752,0,0,6.358576
6.2760,0.8368,9.723882e-04,-3.0122,0,0,6.236016
6.2760,1.0460,1.142700e-03,-2.9421,0,0,6.112786
6.2760,1.2552,1.354030e-03,-2.8684,0,0,5.997590
6.2760,1.4644,1.607213e-03,-2.7939,0,0,5.912623
6.2760,1.6736,1.903570e-03,-2.7204,0,0,5.915382
6.2760,1.8828,2.242580e-03,-2.6493,0,0,6.032031
6.2760,2.0920,2.624950e-03,-2.5809,0,0,6.267189
6.2760,2.3012,3.051377e-03,-2.5155,0,0,6.518258
6.2760,2.5104,3.522179e-03,-2.4532,0,0,6.684604
6.2760,2.7196,4.037987e-03,-2.3938,0,0,6.718536
6.2760,2.9288,4.599878e-03,-2.3373,0,0,6.632427
6.2760,3.1380,5.208765e-03,-2.2833,0,0,6.475555
6.2760,3.3472,5.865437e-03,-2.2317,0,0,6.378651
6.2760,3.5564,6.571473e-03,-2.1823,0,0,6.383865
6.2760,3.7656,7.327614e-03,-2.1350,0,0,6.367384
6.2760,3.9748,8.136201e-03,-2.0896,0,0,6.330816
6.2760,4.1840,8.998141e-03,-2.0458,0,0,6.278125
6.2760,4.3932,9.915226e-03,-2.0037,0,0,6.418421
6.2760,4.6024,1.088943e-02,-1.9630,0,0,6.740606
6.2760,4.8116,1.192306e-02,-1.9236,0,0,6.858549
6.2760,5.0208,1.301808e-02,-1.8855,0,0,6.761370
6.4852,0.0000,2.102828e-02,-1.6772,0,0,6.467894
6.4852,0.2092,6.771446e-04,-3.1693,0,0,6.544338
6.4852,0.4184,7.394254e-04,-3.1311,0,0,6.567879
6.4852,0.6276,8.299644e-04,-3.0809,0,0,6.526363
6.4852,0.8368,9.533990e-04,-3.0207,0,0,6.422162
6.4852,1.0460,1.112425e-03,-2.9537,0,0,6.274732
6.4852,1.2552,1.309824e-03,-2.8828,0,0,6.118011
6.4852,1.4644,1.546316e-03,-2.8107,0,0,6.032031
6.4852,1.6736,1.822997e-03,-2.7392,0,0,6.267189
6.4852,1.8828,2.139741e-03,-2.6696,0,0,6.518258
6.4852,2.0920,2.496733e-03,-2.6026,0,0,6.684604
6.4852,2.3012,2.895045e-03,-2.5383,0,0,6.718536
6.4852,2.5104,3.334578e-03,-2.4770,0,0,6.632427
6.4852,2.7196,3.816197e-03,-2.4184,0,0,6.475555
6.4852,2.9288,4.340358e-03,-2.3625,0,0,6.300175
6.4852,3.1380,4.908203e-03,-2.3091,0,0,6.249291
6.4852,3.3472,5.520431e-03,-2.2580,0,0,6.307885
6.4852,3.5564,6.178091e-03,-2.2091,0,0,6.352375
6.4852,3.7656,6.882322e-03,-2.1623,0,0,6.378651
6.4852,3.9748,7.634382e-03,-2.1172,0,0,6.418421
6.4852,4.1840,8.435824e-03,-2.0739,0,0,6.740606
6.4852,4.3932,9.287922e-03,-2.0321,0,0,6.858549
6.4852,4.6024,1.019200e-02,-1.9917,0,0,6.761370
6.4852,4.8116,1.115041e-02,-1.9527,0,0,6.546730
6.4852,5.0208,1.216485e-02,-1.9149,0,0,6.319110
6.6944,0.0000,2.102828e-02,-1.6772,0,0,6.236016
6.6944,0.2092,6.765019e-04,-3.1697,0,0,6.358576
6.6944,0.4184,7.347726e-04,-3.1338,0,0,6.467894
6.6944,0.6276,8.201671e-04,-3.0861,0,0,6.544338
6.6944,0.8368,9.361142e-04,-3.0287,0,0,6.567879
6.6944,1.0460,1.085108e-03,-2.9645,0,0,6.526363
6.6944,1.2552,1.269759e-03,-2.8963,0,0,6.422162
6.6944,1.4644,1.491321e-03,-2.8264,0,0,6.518258
6.6944,1.6736,1.750124e-03,-2.7569,0,0,6.684604
6.6944,1.8828,2.046624e-03,-2.6890,0,0,6.718536
6.6944,2.0920,2.380877e-03,-2.6233,0,0,6.632427
6.6944,2.3012,2.753573e-03,-2.5601,0,0,6.475555
6.6944,2.5104,3.164770e-03,-2.4997,0,0,6.300175
6.6944,2.7196,3.615481e-03,-2.4418,0,0,6.131005
6.6944,2.9288,4.105672e-03,-2.3866,0,0,6.036261
6.6944,3.1380,4.636561e-03,-2.3338,0,0,6.109017
6.6944,3.3472,5.208763e-03,-2.2833,0,0,6.181486
6.6944,3.5564,5.822968e-03,-2.2349,0,0,6.418421
6.6944,3.7656,6.480513e-03,-2.1884,0,0,6.740606
6.6944,3.9748,7.181904e-03,-2.1438,0,0,6.858549
6.6944,4.1840,7.929106e-03,-2.1008,0,0,6.761370
6.6944,4.3932,8.722928e-03,-2.0593,0,0,6.546730
6.6944,4.6024,9.564789e-03,-2.0193,0,0,6.367384
6.6944,4.8116,1.045597e-02,-1.9806,0,0,6.330816
6.6944,5.0208,1.139880e-02,-1.9431,0,0,6.278125
6.9036,0.0000,2.102829e-02,-1.6772,0,0,5.997590
6.9036,0.2092,6.736832e-04,-3.1715,0,0,6.112786
6.9036,0.4184,7.301038e-04,-3.1366,0,0,6.236016
6.9036,0.6276,8.113433e-04,-3.0908,0,0,6.358576
6.9036,0.8368,9.203425e-04,-3.0361,0,0,6.467894
6.9036,1.0460,1.060329e-03,-2.9746,0,0,6.544338
6.9036,1.2552,1.233409e-03,-2.9089,0,0,6.684604
6.9036,1.4644,1.441255e-03,-2.8413,0,0,6.718536
6.9036,1.6736,1.683829e-03,-2.7737,0,0,6.632427
6.9036,1.8828,1.962096e-03,-2.7073,0,0,6.475555
6.9036,2.0920,2.275534e-03,-2.6429,0,0,6.300175
6.9036,2.3012,2.624955e-03,-2.5809,0,0,6.131005
6.9036,2.5104,3.010805e-03,-2.5213,0,0,5.978410
6.9036,2.7196,3.433170e-03,-2.4643,0,0,5.914005
6.9036,2.9288,3.892823e-03,-2.4097,0,0,6.067969
6.9036,3.1380,4.390163e-03,-2.3575,0,0,6.418421
