F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
9.2048,-3.6068,-10.8034,2.062551e-02,-1.6856,0,0,0.000001
9.2048,-3.3976,-10.6988,2.045095e-02,-1.6893,0,0,0.000001
9.2048,-3.1884,-10.5942,2.099188e-02,-1.6779,0,0,6.426321
9.2048,-2.9792,-10.4896,2.061106e-02,-1.6859,0,0,0.000001
9.2048,-2.7700,-10.3850,2.043054e-02,-1.6897,0,0,0.000001
9.2048,-2.5608,-10.2804,2.097511e-02,-1.6783,0,0,0.000001
9.2048,-2.3516,-10.1758,2.074975e-02,-1.6830,0,0,0.000001
9.2048,-2.1424,-10.0712,2.063052e-02,-1.6855,0,0,0.000001
9.2048,-1.9332,-9.9666,4.607404e-01,-0.3365,0,0,0.000001
9.2048,-1.7240,-9.8620,3.590258e-01,-0.4449,0,0,0.000001
9.2048,-1.5148,-9.7574,8.158300e-02,-1.0884,0,0,0.000001
9.2048,-1.3056,-9.6528,6.063609e-02,-1.2173,0,0,0.000002
9.2048,-1.0964,-9.5482,2.224260e-01,-0.6528,0,0,0.000013
9.2048,-0.8872,-9.4436,2.737050e-01,-0.5627,0,0,0.000042
9.2048,-0.6780,-9.3390,3.653339e-01,-0.4373,0,0,0.000005
9.2048,-0.4688,-9.2344,7.414376e-01,-0.1299,0,0,0.000004
9.2048,-0.2596,-9.1298,3.449982e-03,-2.4622,0,0,0.000001
9.2048,-0.0504,-9.0252,2.494936e-02,-1.6029,0,0,0.000012
9.2048,0.1588,-8.9206,1.531211e+01,1.1850,0,1,0.170420
9.2048,0.3680,-8.8160,5.591326e-01,-0.2525,1,1,1.094222
9.2048,0.5772,-8.7114,1.241739e+00,0.0940,1,1,1.050168
9.2048,0.7864,-8.6068,2.955840e-01,-0.5293,1,1,1.406112
9.2048,0.9956,-8.5022,9.843982e-01,-0.0068,1,1,0.994709
9.2048,1.2048,-8.3976,2.161133e-01,-0.6653,1,1,0.886441
9.2048,1.4140,-8.2930,8.166784e-02,-1.0879,1,1,0.844429
9.2048,1.6232,-8.1884,3.353408e-01,-0.4745,1,1,0.950376
9.2048,1.8324,-8.0838,2.193727e-01,-0.6588,1,1,0.837673
9.2048,2.0416,-7.9792,3.722253e-02,-1.4292,0,1,0.065976
9.2048,2.2508,-7.8746,8.795739e-02,-1.0557,0,0,5.916953
9.2048,2.4600,-7.7700,2.733798e-02,-1.5632,0,0,7.769284
9.2048,2.6692,-7.6654,7.255765e-02,-1.1393,0,0,6.111788
9.2048,2.8784,-7.5608,2.041815e-02,-1.6900,0,0,7.214427
9.2048,3.0876,-7.4562,2.094439e-02,-1.6789,0,0,6.438997
9.2048,3.2968,-7.3516,2.068063e-02,-1.6844,0,0,6.513276
9.2048,3.5060,-7.2470,2.042695e-02,-1.6898,0,0,6.095763
9.2048,3.7152,-7.1424,2.097867e-02,-1.6782,0,0,6.899430
9.2048,3.9244,-7.0378,2.057799e-02,-1.6866,0,0,6.767603
9.2048,4.1336,-6.9332,2.033699e-02,-1.6917,0,0,6.007731
9.2048,4.3428,-6.8286,2.093076e-02,-1.6792,0,0,6.080270
9.2048,4.5520,-6.7240,2.062492e-02,-1.6856,0,0,6.133298
9.2048,4.7612,-6.6194,2.035894e-02,-1.6912,0,0,6.076805
9.2048,4.9704,-6.5148,2.096209e-02,-1.6786,0,0,5.956966
9.2048,5.1796,-6.4102,2.054932e-02,-1.6872,0,0,5.983202
9.2048,5.3888,-6.3056,2.029827e-02,-1.6925,0,0,6.458666
9.2048,5.5980,-6.2010,2.092160e-02,-1.6794,0,0,6.862185
9.2048,5.8072,-6.0964,2.059967e-02,-1.6861,0,0,6.614573
9.2048,6.0164,-5.9918,2.032405e-02,-1.6920,0,0,6.121187
9.2048,6.2256,-5.8872,2.095013e-02,-1.6788,0,0,5.909265
9.2048,6.4348,-5.7826,2.053630e-02,-1.6875,0,0,6.724121
9.2048,6.6440,-5.6780,2.027682e-02,-1.6930,0,0,6.555278
9.2048,6.8532,-5.5734,2.091364e-02,-1.6796,0,0,5.933160
9.2048,7.0624,-5.4688,2.058695e-02,-1.6864,0,0,6.286811
9.2048,7.2716,-5.3642,2.030347e-02,-1.6924,0,0,6.723345
9.2048,7.4808,-5.2596,2.094035e-02,-1.6790,0,0,6.025992
9.2048,7.6900,-5.1550,2.053161e-02,-1.6876,0,0,6.113060
9.2048,7.8992,-5.0504,2.026398e-02,-1.6933,0,0,6.744341
9.4140,-8.0000,-13.0000,2.047928e-02,-1.6887,0,0,6.017739
9.4140,-7.7908,-12.8954,2.027849e-02,-1.6930,0,0,6.172412
9.4140,-7.5816,-12.7908,2.097416e-02,-1.6783,0,0,6.036338
9.4140,-7.3724,-12.6862,2.051320e-02,-1.6880,0,0,6.171340
9.4140,-7.1632,-12.5816,2.033039e-02,-1.6919,0,0,6.053522
9.4140,-6.9540,-12.4770,2.098195e-02,-1.6782,0,0,6.178348
9.4140,-6.7448,-12.3724,2.049350e-02,-1.6884,0,0,6.060416
9.4140,-6.5356,-12.2678,2.028876e-02,-1.6927,0,0,6.010206
9.4140,-6.3264,-12.1632,2.097078e-02,-1.6784,0,0,6.174376
9.4140,-6.1172,-12.0586,2.053506e-02,-1.6875,0,0,6.189643
9.4140,-5.9080,-11.9540,2.034875e-02,-1.6915,0,0,6.018282
9.4140,-5.6988,-11.8494,2.098163e-02,-1.6782,0,0,6.229767
9.4140,-5.4896,-11.7448,2.051415e-02,-1.6879,0,0,6.261194
9.4140,-5.2804,-11.6402,2.030790e-02,-1.6923,0,0,6.034294
9.4140,-5.0712,-11.5356,2.096864e-02,-1.6784,0,0,6.079725
9.4140,-4.8620,-11.4310,2.056801e-02,-1.6868,0,0,6.194781
9.4140,-4.6528,-11.3264,2.038182e-02,-1.6908,0,0,6.122400
9.4140,-4.4436,-11.2218,2.098427e-02,-1.6781,0,0,6.425274
9.4140,-4.2344,-11.1172,2.054780e-02,-1.6872,0,0,6.285561
9.4140,-4.0252,-11.0126,2.034551e-02,-1.6915,0,0,0.000002
9.4140,-3.8160,-10.9080,2.096940e-02,-1.6784,0,0,0.000001
9.4140,-3.6068,-10.8034,2.062551e-02,-1.6856,0,0,0.000001
9.4140,-3.3976,-10.6988,2.045091e-02,-1.6893,0,0,0.000002
9.4140,-3.1884,-10.5942,2.099188e-02,-1.6779,0,0,0.000001
9.4140,-2.9792,-10.4896,2.061106e-02,-1.6859,0,0,0.000001
9.4140,-2.7700,-10.3850,2.043054e-02,-1.6897,0,0,0.000001
9.4140,-2.5608,-10.2804,2.097511e-02,-1.6783,0,0,0.000001
9.4140,-2.3516,-10.1758,2.074975e-02,-1.6830,0,0,0.000001
9.4140,-2.1424,-10.0712,2.063052e-02,-1.6855,0,0,0.000001
9.4140,-1.9332,-9.9666,3.620979e-01,-0.4412,0,0,0.000001
9.4140,-1.7240,-9.8620,3.881508e-01,-0.4110,0,0,0.000001
9.4140,-1.5148,-9.7574,9.783761e-02,-1.0095,0,0,0.000001
9.4140,-1.3056,-9.6528,8.452721e-01,-0.0730,0,0,0.000002
9.4140,-1.0964,-9.5482,5.032789e-01,-0.2982,0,0,0.000063
9.4140,-0.8872,-9.4436,1.655025e-01,-0.7812,0,0,0.000010
9.4140,-0.6780,-9.3390,1.866672e-02,-1.7289,0,0,0.000008
9.4140,-0.4688,-9.2344,7.691124e-01,-0.1140,0,0,0.000002
9.4140,-0.2596,-9.1298,9.662652e-04,-3.0149,0,0,0.000001
9.4140,-0.0504,-9.0252,1.736100e-03,-2.7604,0,0,0.000012
9.4140,0.1588,-8.9206,3.134086e-01,-0.5039,0,1,0.173673
9.4140,0.3680,-8.8160,4.393119e-01,-0.3572,1,1,1.199288
9.4140,0.5772,-8.7114,6.215197e-01,-0.2065,1,1,1.208865
9.4140,0.7864,-8.6068,4.792397e-01,-0.3194,1,1,1.248030
9.4140,0.9956,-8.5022,9.300793e+00,0.9685,1,1,1.100912
9.4140,1.2048,-8.3976,4.430564e-01,-0.3535,1,1,0.894001
9.4140,1.4140,-8.2930,2.817924e-01,-0.5501,1,1,0.847600
9.4140,1.6232,-8.1884,3.602803e-01,-0.4434,1,1,0.807593
9.4140,1.8324,-8.0838,1.508204e-01,-0.8215,1,1,1.217059
9.4140,2.0416,-7.9792,9.208802e-02,-1.0358,1,1,0.902889
9.4140,2.2508,-7.8746,2.035241e-01,-0.6914,0,0,5.681711
9.4140,2.4600,-7.7700,1.904508e-02,-1.7202,0,0,7.161591
9.4140,2.6692,-7.6654,3.920157e-02,-1.4067,0,0,6.341717
9.4140,2.8784,-7.5608,2.036031e-02,-1.6912,0,0,6.112635
9.4140,3.0876,-7.4562,2.094439e-02,-1.6789,0,0,6.994350
9.4140,3.2968,-7.3516,2.068063e-02,-1.6844,0,0,7.306648
9.4140,3.5060,-7.2470,2.042695e-02,-1.6898,0,0,6.844064
9.4140,3.7152,-7.1424,2.097867e-02,-1.6782,0,0,6.057015
9.4140,3.9244,-7.0378,2.057798e-02,-1.6866,0,0,6.696849
9.4140,4.1336,-6.9332,2.033699e-02,-1.6917,0,0,7.101223
9.4140,4.3428,-6.8286,2.093062e-02,-1.6792,0,0,6.672124
9.4140,4.5520,-6.7240,2.062492e-02,-1.6856,0,0,6.325930
9.4140,4.7612,-6.6194,2.035894e-02,-1.6912,0,0,6.276350
9.4140,4.9704,-6.5148,2.096209e-02,-1.6786,0,0,6.451031
9.4140,5.1796,-6.4102,2.054931e-02,-1.6872,0,0,6.762309
9.4140,5.3888,-6.3056,2.029831e-02,-1.6925,0,0,6.913307
9.4140,5.5980,-6.2010,2.092164e-02,-1.6794,0,0,6.671497
9.4140,5.8072,-6.0964,2.059967e-02,-1.6861,0,0,6.239270
9.4140,6.0164,-5.9918,2.032405e-02,-1.6920,0,0,5.876320
9.4140,6.2256,-5.8872,2.095013e-02,-1.6788,0,0,6.434712
9.4140,6.4348,-5.7826,2.053631e-02,-1.6875,0,0,6.808086
9.4140,6.6440,-5.6780,2.027680e-02,-1.6930,0,0,6.246129
9.4140,6.8532,-5.5734,2.091366e-02,-1.6796,0,0,5.837928
9.4140,7.0624,-5.4688,2.058696e-02,-1.6864,0,0,6.723994
9.4140,7.2716,-5.3642,2.030346e-02,-1.6924,0,0,6.486787
9.4140,7.4808,-5.2596,2.094032e-02,-1.6790,0,0,5.826250
9.4140,7.6900,-5.1550,2.053159e-02,-1.6876,0,0,6.561253
9.4140,7.8992,-5.0504,2.026396e-02,-1.6933,0,0,6.554209
9.6232,-8.0000,-13.0000,2.047926e-02,-1.6887,0,0,6.010445
9.6232,-7.7908,-12.8954,2.027846e-02,-1.6930,0,0,6.185523
9.6232,-7.5816,-12.7908,2.097416e-02,-1.6783,0,0,6.021377
9.6232,-7.3724,-12.6862,2.051318e-02,-1.6880,0,0,6.193987
9.6232,-7.1632,-12.5816,2.033041e-02,-1.6919,0,0,6.031948
9.6232,-6.9540,-12.4770,2.098196e-02,-1.6782,0,0,6.208919
9.6232,-6.7448,-12.3724,2.049349e-02,-1.6884,0,0,6.215275
9.6232,-6.5356,-12.2678,2.028877e-02,-1.6927,0,0,6.066818
9.6232,-6.3264,-12.1632,2.097079e-02,-1.6784,0,0,6.101170
9.6232,-6.1172,-12.0586,2.053506e-02,-1.6875,0,0,6.264385
9.6232,-5.9080,-11.9540,2.034869e-02,-1.6915,0,0,6.030775
9.6232,-5.6988,-11.8494,2.098161e-02,-1.6782,0,0,6.125080
9.6232,-5.4896,-11.7448,2.051414e-02,-1.6879,0,0,6.314670
9.6232,-5.2804,-11.6402,2.030790e-02,-1.6923,0,0,6.215664
9.6232,-5.0712,-11.5356,2.096864e-02,-1.6784,0,0,6.051522
9.6232,-4.8620,-11.4310,2.056802e-02,-1.6868,0,0,6.063951
9.6232,-4.6528,-11.3264,2.038182e-02,-1.6908,0,0,6.126552
9.6232,-4.4436,-11.2218,2.098427e-02,-1.6781,0,0,6.062761
9.6232,-4.2344,-11.1172,2.054780e-02,-1.6872,0,0,6.267229
9.6232,-4.0252,-11.0126,2.034551e-02,-1.6915,0,0,0.000001
9.6232,-3.8160,-10.9080,2.096941e-02,-1.6784,0,0,0.000001
9.6232,-3.6068,-10.8034,2.062551e-02,-1.6856,0,0,0.000001
9.6232,-3.3976,-10.6988,2.045091e-02,-1.6893,0,0,6.231959
9.6232,-3.1884,-10.5942,2.099189e-02,-1.6779,0,0,0.000001
9.6232,-2.9792,-10.4896,2.061107e-02,-1.6859,0,0,0.000001
9.6232,-2.7700,-10.3850,2.043054e-02,-1.6897,0,0,0.000001
9.6232,-2.5608,-10.2804,2.097511e-02,-1.6783,0,0,0.000001
9.6232,-2.3516,-10.1758,2.074975e-02,-1.6830,0,0,0.000001
9.6232,-2.1424,-10.0712,5.819892e-01,-0.2351,0,0,0.000001
9.6232,-1.9332,-9.9666,9.809544e-01,-0.0084,0,0,0.000001
9.6232,-1.7240,-9.8620,9.639486e-02,-1.0159,0,0,0.000001
9.6232,-1.5148,-9.7574,1.576481e-01,-0.8023,0,0,0.000001
9.6232,-1.3056,-9.6528,3.066535e-01,-0.5134,0,0,0.000004
9.6232,-1.0964,-9.5482,3.353399e-01,-0.4745,0,0,0.000055
9.6232,-0.8872,-9.4436,1.119780e-01,-0.9509,0,0,0.000003
9.6232,-0.6780,-9.3390,6.032031e-03,-2.2195,0,0,0.000045
9.6232,-0.4688,-9.2344,5.838158e-04,-3.2337,0,0,0.000001
9.6232,-0.2596,-9.1298,1.987982e-03,-2.7016,0,0,0.000002
9.6232,-0.0504,-9.0252,3.685206e-03,-2.4335,0,0,0.000016
9.6232,0.1588,-8.9206,6.433200e+00,0.8084,0,1,0.180021
9.6232,0.3680,-8.8160,5.610303e-01,-0.2510,1,1,1.058914
9.6232,0.5772,-8.7114,3.324972e-01,-0.4782,1,1,1.172831
9.6232,0.7864,-8.6068,3.661992e-01,-0.4363,1,1,1.190291
9.6232,0.9956,-8.5022,3.517707e-01,-0.4537,1,1,1.137940
9.6232,1.2048,-8.3976,4.269703e-01,-0.3696,1,1,0.892037
9.6232,1.4140,-8.2930,1.349847e+00,0.1303,1,1,0.846023
9.6232,1.6232,-8.1884,2.408099e-01,-0.6183,1,1,0.815971
9.6232,1.8324,-8.0838,3.421534e-01,-0.4658,1,1,1.272147
9.6232,2.0416,-7.9792,1.184549e-01,-0.9264,1,1,0.843851
9.6232,2.2508,-7.8746,1.237052e-01,-0.9076,0,0,4.610898
9.6232,2.4600,-7.7700,4.125368e-02,-1.3845,0,0,6.225565
9.6232,2.6692,-7.6654,7.790256e-02,-1.1084,0,0,6.422954
9.6232,2.8784,-7.5608,7.963035e-02,-1.0989,0,0,6.529594
9.6232,3.0876,-7.4562,2.094439e-02,-1.6789,0,0,7.312278
9.6232,3.2968,-7.3516,2.068063e-02,-1.6844,0,0,6.286807
9.6232,3.5060,-7.2470,2.042694e-02,-1.6898,0,0,6.704628
9.6232,3.7152,-7.1424,2.097867e-02,-1.6782,0,0,7.054397
9.6232,3.9244,-7.0378,2.057798e-02,-1.6866,0,0,6.087364
9.6232,4.1336,-6.9332,2.033699e-02,-1.6917,0,0,6.435408
9.6232,4.3428,-6.8286,2.093062e-02,-1.6792,0,0,6.861353
9.6232,4.5520,-6.7240,2.062492e-02,-1.6856,0,0,7.026118
9.6232,4.7612,-6.6194,2.035894e-02,-1.6912,0,0,7.017718
9.6232,4.9704,-6.5148,2.096208e-02,-1.6786,0,0,6.975031
9.6232,5.1796,-6.4102,2.054930e-02,-1.6872,0,0,6.854181
9.6232,5.3888,-6.3056,2.029830e-02,-1.6925,0,0,6.591700
9.6232,5.5980,-6.2010,2.092164e-02,-1.6794,0,0,6.253145
9.6232,5.8072,-6.0964,2.059968e-02,-1.6861,0,0,5.918647
9.6232,6.0164,-5.9918,2.032411e-02,-1.6920,0,0,6.206246
9.6232,6.2256,-5.8872,2.095012e-02,-1.6788,0,0,6.864651
9.6232,6.4348,-5.7826,2.053631e-02,-1.6875,0,0,6.532246
9.6232,6.6440,-5.6780,2.027681e-02,-1.6930,0,0,5.958638
9.6232,6.8532,-5.5734,2.091366e-02,-1.6796,0,0,6.210624
9.6232,7.0624,-5.4688,2.058697e-02,-1.6864,0,0,6.825847
9.6232,7.2716,-5.3642,2.030346e-02,-1.6924,0,0,6.198307
9.6232,7.4808,-5.2596,2.094034e-02,-1.6790,0,0,5.861885
9.6232,7.6900,-5.1550,2.053158e-02,-1.6876,0,0,6.824638
9.6232,7.8992,-5.0504,2.026396e-02,-1.6933,0,0,6.290009
9.8324,-8.0000,-13.0000,2.047923e-02,-1.6887,0,0,6.008031
9.8324,-7.7908,-12.8954,2.027848e-02,-1.6930,0,0,6.191965
9.8324,-7.5816,-12.7908,2.097414e-02,-1.6783,0,0,6.011333
9.8324,-7.3724,-12.6862,2.051319e-02,-1.6880,0,0,6.207993
9.8324,-7.1632,-12.5816,2.033043e-02,-1.6919,0,0,6.015962
9.8324,-6.9540,-12.4770,2.098194e-02,-1.6782,0,0,6.014564
9.8324,-6.7448,-12.3724,2.049348e-02,-1.6884,0,0,6.169743
9.8324,-6.5356,-12.2678,2.028877e-02,-1.6927,0,0,6.159431
9.8324,-6.3264,-12.1632,2.097078e-02,-1.6784,0,0,6.035176
9.8324,-6.1172,-12.0586,2.053505e-02,-1.6875,0,0,6.256806
9.8324,-5.9080,-11.9540,2.034871e-02,-1.6915,0,0,6.147377
9.8324,-5.6988,-11.8494,2.098160e-02,-1.6782,0,0,6.032180
9.8324,-5.4896,-11.7448,2.051408e-02,-1.6879,0,0,6.224479
9.8324,-5.2804,-11.6402,2.030789e-02,-1.6923,0,0,6.348955
9.8324,-5.0712,-11.5356,2.096863e-02,-1.6784,0,0,6.359395
9.8324,-4.8620,-11.4310,2.056802e-02,-1.6868,0,0,6.281153
9.8324,-4.6528,-11.3264,2.038182e-02,-1.6908,0,0,6.104389
9.8324,-4.4436,-11.2218,2.098427e-02,-1.6781,0,0,6.270421
9.8324,-4.2344,-11.1172,2.054780e-02,-1.6872,0,0,0.000001
9.8324,-4.0252,-11.0126,2.034550e-02,-1.6915,0,0,0.000001
9.8324,-3.8160,-10.9080,2.096941e-02,-1.6784,0,0,0.000001
9.8324,-3.6068,-10.8034,2.062544e-02,-1.6856,0,0,6.150196
9.8324,-3.3976,-10.6988,2.045091e-02,-1.6893,0,0,0.000001
9.8324,-3.1884,-10.5942,2.099189e-02,-1.6779,0,0,0.000001
9.8324,-2.9792,-10.4896,2.061107e-02,-1.6859,0,0,0.000001
9.8324,-2.7700,-10.3850,2.043054e-02,-1.6897,0,0,0.000001
9.8324,-2.5608,-10.2804,2.097511e-02,-1.6783,0,0,0.000001
9.8324,-2.3516,-10.1758,2.074975e-02,-1.6830,0,0,0.000001
9.8324,-2.1424,-10.0712,9.920197e-01,-0.0035,0,0,0.000001
9.8324,-1.9332,-9.9666,3.550950e-02,-1.4497,0,0,0.000001
9.8324,-1.7240,-9.8620,2.575975e-01,-0.5891,0,0,0.000001
9.8324,-1.5148,-9.7574,1.823384e-01,-0.7391,0,0,0.000001
9.8324,-1.3056,-9.6528,2.351718e-01,-0.6286,0,0,0.000010
9.8324,-1.0964,-9.5482,1.430617e-01,-0.8445,0,0,0.000011
9.8324,-0.8872,-9.4436,3.043554e-02,-1.5166,0,0,0.000097
9.8324,-0.6780,-9.3390,4.888003e-04,-3.3109,0,0,0.003471
9.8324,-0.4688,-9.2344,4.660894e-04,-3.3315,0,0,0.000001
9.8324,-0.2596,-9.1298,8.202788e-04,-3.0860,0,0,0.000003
9.8324,-0.0504,-9.0252,4.684154e-04,-3.3294,0,0,0.000018
9.8324,0.1588,-8.9206,4.045624e+00,0.6070,0,1,0.190181
9.8324,0.3680,-8.8160,4.757336e-01,-0.3226,1,1,1.163782
9.8324,0.5772,-8.7114,2.231958e+00,0.3487,1,1,1.291264
9.8324,0.7864,-8.6068,3.187053e-01,-0.4966,1,1,1.152511
9.8324,0.9956,-8.5022,9.087157e-01,-0.0416,1,1,1.151217
9.8324,1.2048,-8.3976,3.158195e-01,-0.5006,1,1,0.913900
9.8324,1.4140,-8.2930,2.625831e-01,-0.5807,1,1,0.836301
9.8324,1.6232,-8.1884,7.797894e-01,-0.1080,1,1,0.812224
9.8324,1.8324,-8.0838,2.514172e-01,-0.5996,1,1,1.206415
9.8324,2.0416,-7.9792,2.078681e-01,-0.6822,1,1,0.812041
9.8324,2.2508,-7.8746,4.402881e-02,-1.3563,0,1,0.118542
9.8324,2.4600,-7.7700,2.096693e-02,-1.6785,0,0,8.081348
9.8324,2.6692,-7.6654,3.177248e-02,-1.4979,0,0,6.342765
9.8324,2.8784,-7.5608,1.564583e-01,-0.8056,0,0,7.017041
9.8324,3.0876,-7.4562,2.094439e-02,-1.6789,0,0,6.162968
9.8324,3.2968,-7.3516,2.068064e-02,-1.6844,0,0,6.612146
9.8324,3.5060,-7.2470,2.042694e-02,-1.6898,0,0,6.514670
9.8324,3.7152,-7.1424,2.097866e-02,-1.6782,0,0,6.069221
9.8324,3.9244,-7.0378,2.057798e-02,-1.6866,0,0,7.085309
9.8324,4.1336,-6.9332,2.033699e-02,-1.6917,0,0,6.341962
9.8324,4.3428,-6.8286,2.093062e-02,-1.6792,0,0,6.134740
9.8324,4.5520,-6.7240,2.062492e-02,-1.6856,0,0,6.383435
9.8324,4.7612,-6.6194,2.035895e-02,-1.6912,0,0,6.493065
9.8324,4.9704,-6.5148,2.096208e-02,-1.6786,0,0,6.474677
9.8324,5.1796,-6.4102,2.054930e-02,-1.6872,0,0,6.348146
9.8324,5.3888,-6.3056,2.029831e-02,-1.6925,0,0,6.142289
9.8324,5.5980,-6.2010,2.092164e-02,-1.6794,0,0,5.914576
9.8324,5.8072,-6.0964,2.059967e-02,-1.6861,0,0,6.169858
9.8324,6.0164,-5.9918,2.032410e-02,-1.6920,0,0,6.840162
9.8324,6.2256,-5.8872,2.095012e-02,-1.6788,0,0,6.734880
9.8324,6.4348,-5.7826,2.053629e-02,-1.6875,0,0,6.184617
9.8324,6.6440,-5.6780,2.027683e-02,-1.6930,0,0,5.863156
9.8324,6.8532,-5.5734,2.091366e-02,-1.6796,0,0,6.746864
9.8324,7.0624,-5.4688,2.058696e-02,-1.6864,0,0,6.605413
9.8324,7.2716,-5.3642,2.030349e-02,-1.6924,0,0,5.931828
9.8324,7.4808,-5.2596,2.094031e-02,-1.6790,0,0,6.303648
9.8324,7.6900,-5.1550,2.053152e-02,-1.6876,0,0,6.778350
9.8324,7.8992,-5.0504,2.026395e-02,-1.6933,0,0,6.030066
10.0416,-8.0000,-13.0000,2.047924e-02,-1.6887,0,0,6.011990
10.0416,-7.7908,-12.8954,2.027846e-02,-1.6930,0,0,6.191169
10.0416,-7.5816,-12.7908,2.097414e-02,-1.6783,0,0,6.008659
10.0416,-7.3724,-12.6862,2.051320e-02,-1.6880,0,0,6.006909
10.0416,-7.1632,-12.5816,2.033045e-02,-1.6919,0,0,6.200275
10.0416,-6.9540,-12.4770,2.098194e-02,-1.6782,0,0,6.063770
10.0416,-6.7448,-12.3724,2.049347e-02,-1.6884,0,0,6.108504
10.0416,-6.5356,-12.2678,2.028877e-02,-1.6927,0,0,6.237528
10.0416,-6.3264,-12.1632,2.097078e-02,-1.6784,0,0,6.011500
10.0416,-6.1172,-12.0586,2.053505e-02,-1.6875,0,0,6.184752
10.0416,-5.9080,-11.9540,2.034871e-02,-1.6915,0,0,6.274676
10.0416,-5.6988,-11.8494,2.098161e-02,-1.6782,0,0,6.040112
10.0416,-5.4896,-11.7448,2.051406e-02,-1.6879,0,0,6.085095
10.0416,-5.2804,-11.6402,2.030790e-02,-1.6923,0,0,6.204094
10.0416,-5.0712,-11.5356,2.096864e-02,-1.6784,0,0,6.316431
10.0416,-4.8620,-11.4310,2.056802e-02,-1.6868,0,0,6.357299
10.0416,-4.6528,-11.3264,2.038182e-02,-1.6908,0,0,6.404337
10.0416,-4.4436,-11.2218,2.098427e-02,-1.6781,0,0,0.000002
10.0416,-4.2344,-11.1172,2.054780e-02,-1.6872,0,0,0.000001
10.0416,-4.0252,-11.0126,2.034550e-02,-1.6915,0,0,0.000001
10.0416,-3.8160,-10.9080,2.096941e-02,-1.6784,0,0,0.000001
10.0416,-3.6068,-10.8034,2.062544e-02,-1.6856,0,0,0.000002
10.0416,-3.3976,-10.6988,2.045091e-02,-1.6893,0,0,0.000001
10.0416,-3.1884,-10.5942,2.099189e-02,-1.6779,0,0,0.000001
10.0416,-2.9792,-10.4896,2.061107e-02,-1.6859,0,0,0.000001
10.0416,-2.7700,-10.3850,2.043054e-02,-1.6897,0,0,0.000001
10.0416,-2.5608,-10.2804,2.097511e-02,-1.6783,0,0,0.000001
10.0416,-2.3516,-10.1758,2.074975e-02,-1.6830,0,0,0.000001
10.0416,-2.1424,-10.0712,2.911329e-01,-0.5359,0,0,0.000001
10.0416,-1.9332,-9.9666,8.979963e-01,-0.0467,0,0,0.000001
10.0416,-1.7240,-9.8620,7.227822e-01,-0.1410,0,0,0.000001
10.0416,-1.5148,-9.7574,2.158242e-01,-0.6659,0,0,0.000002
10.0416,-1.3056,-9.6528,3.038716e-01,-0.5173,0,0,0.000011
10.0416,-1.0964,-9.5482,5.946514e-02,-1.2257,0,0,0.000004
10.0416,-0.8872,-9.4436,3.786726e-01,-0.4217,0,0,0.000003
10.0416,-0.6780,-9.3390,5.625531e-04,-3.2498,0,0,0.000008
10.0416,-0.4688,-9.2344,5.163775e-04,-3.2870,0,0,0.000001
10.0416,-0.2596,-9.1298,4.589567e-04,-3.3382,0,0,0.000009
10.0416,-0.0504,-9.0252,5.090531e-04,-3.2932,0,0,0.000023
10.0416,0.1588,-8.9206,4.344077e+00,0.6379,0,1,0.202379
10.0416,0.3680,-8.8160,8.378294e-01,-0.0768,1,1,1.150265
10.0416,0.5772,-8.7114,6.636835e-01,-0.1780,1,1,1.136392
10.0416,0.7864,-8.6068,7.201454e+00,0.8574,1,1,1.282184
10.0416,0.9956,-8.5022,4.517190e-01,-0.3451,1,1,1.136696
10.0416,1.2048,-8.3976,4.613940e-01,-0.3359,1,1,0.918002
10.0416,1.4140,-8.2930,3.734295e-01,-0.4278,1,1,0.851933
10.0416,1.6232,-8.1884,2.840573e-01,-0.5466,1,1,0.815625
10.0416,1.8324,-8.0838,2.167686e-01,-0.6640,1,1,0.801192
10.0416,2.0416,-7.9792,6.472729e-02,-1.1889,1,1,0.789393
10.0416,2.2508,-7.8746,3.112984e-02,-1.5068,1,1,0.775166
10.0416,2.4600,-7.7700,3.134383e-02,-1.5038,0,0,5.400022
10.0416,2.6692,-7.6654,2.416024e-01,-0.6169,0,0,5.961605
10.0416,2.8784,-7.5608,5.976581e-02,-1.2235,0,0,7.585940
10.0416,3.0876,-7.4562,1.826438e-01,-0.7384,0,0,6.758291
10.0416,3.2968,-7.3516,2.068064e-02,-1.6844,0,0,7.485008
10.0416,3.5060,-7.2470,2.042694e-02,-1.6898,0,0,7.363180
10.0416,3.7152,-7.1424,2.097868e-02,-1.6782,0,0,7.049796
10.0416,3.9244,-7.0378,2.057798e-02,-1.6866,0,0,6.091022
10.0416,4.1336,-6.9332,2.033699e-02,-1.6917,0,0,6.983283
10.0416,4.3428,-6.8286,2.093061e-02,-1.6792,0,0,6.880958
10.0416,4.5520,-6.7240,2.062491e-02,-1.6856,0,0,6.080907
10.0416,4.7612,-6.6194,2.035895e-02,-1.6912,0,0,5.975836
10.0416,4.9704,-6.5148,2.096208e-02,-1.6786,0,0,5.982241
10.0416,5.1796,-6.4102,2.054929e-02,-1.6872,0,0,5.940278
10.0416,5.3888,-6.3056,2.029831e-02,-1.6925,0,0,5.979664
10.0416,5.5980,-6.2010,2.092163e-02,-1.6794,0,0,6.376429
